,instance.id,instance.word,sentence.id
1567,senseval2.d002.s057.t004,larger,senseval2.d002.s057
1575,senseval2.d002.s057.t013,politicians,senseval2.d002.s057
1586,senseval2.d002.s059.t000,most,senseval2.d002.s059
1594,senseval2.d002.s059.t009,worse,senseval2.d002.s059
1604,senseval2.d002.s062.t002,flows,senseval2.d002.s062
1648,senseval2.d002.s067.t018,work,senseval2.d002.s067
1688,senseval2.d002.s074.t001,American,senseval2.d002.s074
1726,senseval2.d002.s078.t002,goes,senseval2.d002.s078
1733,senseval2.d002.s079.t005,higher,senseval2.d002.s079
1771,senseval3.d000.s008.t001,drunk,senseval3.d000.s008
1779,senseval3.d000.s012.t002,sunk,senseval3.d000.s012
1780,senseval3.d000.s012.t003,thought,senseval3.d000.s012
1796,senseval3.d000.s014.t003,thinking,senseval3.d000.s014
1799,senseval3.d000.s015.t003,hit,senseval3.d000.s015
1836,senseval3.d000.s021.t001,much,senseval3.d000.s021
1929,senseval3.d000.s058.t001,make,senseval3.d000.s058
1930,senseval3.d000.s058.t002,look,senseval3.d000.s058
1938,senseval3.d000.s063.t000,smiled,senseval3.d000.s063
2034,senseval3.d000.s084.t004,slowness,senseval3.d000.s084
2058,senseval3.d000.s093.t001,mean,senseval3.d000.s093
2135,senseval3.d000.s110.t007,crossing,senseval3.d000.s110
2143,senseval3.d000.s113.t004,asked,senseval3.d000.s113
2154,senseval3.d000.s114.t007,showed,senseval3.d000.s114
2194,senseval3.d000.s121.t000,paused,senseval3.d000.s121
2216,senseval3.d000.s134.t000,came,senseval3.d000.s134
2229,senseval3.d000.s138.t001,thought,senseval3.d000.s138
2231,senseval3.d000.s138.t003,circles,senseval3.d000.s138
2234,senseval3.d000.s140.t000,retired,senseval3.d000.s140
2344,senseval3.d001.s009.t008,believes,senseval3.d001.s009
2355,senseval3.d001.s009.t023,intervention,senseval3.d001.s009
2376,senseval3.d001.s010.t020,attending,senseval3.d001.s010
2390,senseval3.d001.s012.t010,lean,senseval3.d001.s012
2404,senseval3.d001.s014.t001,comes,senseval3.d001.s014
2407,senseval3.d001.s014.t004,making,senseval3.d001.s014
2426,senseval3.d001.s017.t002,standing,senseval3.d001.s017
2428,senseval3.d001.s017.t004,taxes,senseval3.d001.s017
2466,senseval3.d001.s020.t015,wins,senseval3.d001.s020
2479,senseval3.d001.s021.t007,relative,senseval3.d001.s021
2488,senseval3.d001.s022.t005,become,senseval3.d001.s022
2491,senseval3.d001.s023.t000,exception,senseval3.d001.s023
2500,senseval3.d001.s023.t009,running,senseval3.d001.s023
2572,senseval3.d001.s031.t008,pattern,senseval3.d001.s031
2619,senseval3.d001.s036.t002,assumption,senseval3.d001.s036
2633,senseval3.d001.s036.t017,making,senseval3.d001.s036
2652,senseval3.d001.s040.t006,changed,senseval3.d001.s040
2688,senseval3.d001.s041.t029,progressive,senseval3.d001.s041
2768,senseval3.d002.s005.t001,knocked,senseval3.d002.s005
2770,senseval3.d002.s005.t003,came,senseval3.d002.s005
2780,senseval3.d002.s011.t000,avenues,senseval3.d002.s011
2784,senseval3.d002.s011.t004,building,senseval3.d002.s011
2790,senseval3.d002.s012.t002,frames,senseval3.d002.s012
2793,senseval3.d002.s016.t000,felt,senseval3.d002.s016
2808,senseval3.d002.s018.t002,building,senseval3.d002.s018
2824,senseval3.d002.s023.t001,books,senseval3.d002.s023
2836,senseval3.d002.s028.t000,building,senseval3.d002.s028
2866,senseval3.d002.s044.t000,ft.,senseval3.d002.s044
2878,senseval3.d002.s051.t001,parts,senseval3.d002.s051
2879,senseval3.d002.s051.t002,building,senseval3.d002.s051
2909,senseval3.d002.s066.t000,Building,senseval3.d002.s066
2925,senseval3.d002.s076.t000,felt,senseval3.d002.s076
2941,senseval3.d002.s083.t001,distressed,senseval3.d002.s083
3044,senseval3.d002.s109.t001,meet,senseval3.d002.s109
3049,senseval3.d002.s109.t006,building,senseval3.d002.s109
3143,semeval2007.d000.s010.t001,defying,semeval2007.d000.s010
3144,semeval2007.d000.s010.t002,generalizations,semeval2007.d000.s010
3153,semeval2007.d000.s015.t001,shows,semeval2007.d000.s015
3303,semeval2007.d001.s036.t004,regulating,semeval2007.d001.s036
3365,semeval2007.d002.s027.t002,watching,semeval2007.d002.s027
3366,semeval2007.d002.s027.t003,balloons,semeval2007.d002.s027
3427,semeval2007.d002.s049.t008,pull,semeval2007.d002.s049
3441,semeval2007.d002.s050.t013,rolling,semeval2007.d002.s050
3447,semeval2007.d002.s051.t003,driving,semeval2007.d002.s051
3462,semeval2007.d002.s057.t002,rearing,semeval2007.d002.s057
3551,semeval2013.d000.s016.t001,world,semeval2013.d000.s016
3587,semeval2013.d000.s023.t005,deal,semeval2013.d000.s023
3595,semeval2013.d000.s025.t000,gathering,semeval2013.d000.s025
3642,semeval2013.d001.s008.t001,points,semeval2013.d001.s008
3667,semeval2013.d002.s001.t001,heading,semeval2013.d002.s001
3692,semeval2013.d002.s006.t007,recovery,semeval2013.d002.s006
3694,semeval2013.d002.s007.t001,sales,semeval2013.d002.s007
3725,semeval2013.d003.s002.t000,deals,semeval2013.d003.s002
3791,semeval2013.d003.s017.t003,commitments,semeval2013.d003.s017
3795,semeval2013.d004.s000.t002,support,semeval2013.d004.s000
3806,semeval2013.d004.s003.t000,reports,semeval2013.d004.s003
3860,semeval2013.d005.s006.t000,reporting,semeval2013.d005.s006
3960,semeval2013.d005.s027.t002,claim,semeval2013.d005.s027
3975,semeval2013.d005.s030.t000,filing,semeval2013.d005.s030
3977,semeval2013.d005.s030.t003,conviction,semeval2013.d005.s030
4025,semeval2013.d006.s014.t001,complaints,semeval2013.d006.s014
4093,semeval2013.d007.s007.t002,Calif.,semeval2013.d007.s007
4141,semeval2013.d007.s024.t003,arsenic,semeval2013.d007.s024
4156,semeval2013.d008.s001.t000,Support,semeval2013.d008.s001
4186,semeval2013.d008.s010.t004,support,semeval2013.d008.s010
4187,semeval2013.d008.s010.t005,democracy,semeval2013.d008.s010
4196,semeval2013.d008.s012.t007,average,semeval2013.d008.s012
4215,semeval2013.d008.s017.t000,addition,semeval2013.d008.s017
4226,semeval2013.d008.s020.t004,sense,semeval2013.d008.s020
4297,semeval2013.d009.s004.t008,time,semeval2013.d009.s004
4312,semeval2013.d009.s009.t006,case,semeval2013.d009.s009
4325,semeval2013.d009.s014.t001,justices,semeval2013.d009.s014
4349,semeval2013.d009.s018.t001,fundraiser,semeval2013.d009.s018
4360,semeval2013.d009.s020.t002,business,semeval2013.d009.s020
4424,semeval2013.d011.s000.t001,burden,semeval2013.d011.s000
4446,semeval2013.d011.s004.t002,Left,semeval2013.d011.s004
4447,semeval2013.d011.s004.t003,Right,semeval2013.d011.s004
4448,semeval2013.d011.s004.t004,subject,semeval2013.d011.s004
4449,semeval2013.d011.s005.t000,Right,semeval2013.d011.s005
4466,semeval2013.d011.s007.t005,Left,semeval2013.d011.s007
4467,semeval2013.d011.s007.t006,Right,semeval2013.d011.s007
4639,semeval2015.d000.s006.t001,active,semeval2015.d000.s006
4658,semeval2015.d000.s009.t022,advanced,semeval2015.d000.s009
4663,semeval2015.d000.s011.t001,only,semeval2015.d000.s011
4681,semeval2015.d000.s015.t000,given,semeval2015.d000.s015
4716,semeval2015.d000.s019.t002,use,semeval2015.d000.s019
4740,semeval2015.d000.s023.t003,form,semeval2015.d000.s023
4752,semeval2015.d000.s024.t000,studied,semeval2015.d000.s024
4757,semeval2015.d000.s025.t004,studied,semeval2015.d000.s025
4776,semeval2015.d000.s027.t011,advanced,semeval2015.d000.s027
4829,semeval2015.d000.s037.t008,times,semeval2015.d000.s037
4850,semeval2015.d001.s008.t001,find,semeval2015.d001.s008
4859,semeval2015.d001.s009.t003,best,semeval2015.d001.s009
4878,semeval2015.d001.s016.t002,bounded,semeval2015.d001.s016
4977,semeval2015.d002.s003.t000,Note,semeval2015.d002.s003
4982,semeval2015.d002.s003.t005,played,semeval2015.d002.s003
4990,semeval2015.d002.s004.t006,Affairs,semeval2015.d002.s004
5042,semeval2015.d002.s008.t008,Relations,semeval2015.d002.s008
5070,semeval2015.d002.s010.t003,further,semeval2015.d002.s010
5083,semeval2015.d002.s012.t000,Visits,semeval2015.d002.s012
5084,semeval2015.d002.s012.t001,interviews,semeval2015.d002.s012
5144,semeval2015.d002.s018.t007,concerned,semeval2015.d002.s018
5183,semeval2015.d003.s001.t012,medicine,semeval2015.d003.s001
5237,semeval2015.d003.s013.t000,studied,semeval2015.d003.s013
5265,semeval2015.d003.s021.t005,dosages,semeval2015.d003.s021
