,instance.id,instance.word,sentence.id
4088,semeval2013.d008.s016.t000,world,semeval2013.d008.s016
4111,semeval2013.d008.s022.t008,country,semeval2013.d008.s022
4122,semeval2013.d008.s026.t002,view,semeval2013.d008.s026
4210,semeval2013.d009.s017.t004,claims,semeval2013.d009.s017
4214,semeval2013.d009.s017.t008,president,semeval2013.d009.s017
4231,semeval2013.d009.s023.t002,challenges,semeval2013.d009.s023
4233,semeval2013.d009.s023.t005,level,semeval2013.d009.s023
4312,semeval2013.d011.s007.t005,Left,semeval2013.d011.s007
4382,semeval2013.d011.s019.t001,flow,semeval2013.d011.s019
4406,semeval2013.d011.s022.t010,average,semeval2013.d011.s022
4500,semeval2015.d000.s002.t000,need,semeval2015.d000.s002
4528,semeval2015.d000.s006.t000,contains,semeval2015.d000.s006
4648,semeval2015.d000.s023.t001,converted,semeval2015.d000.s023
4666,semeval2015.d000.s025.t004,studied,semeval2015.d000.s025
4685,semeval2015.d000.s027.t011,advanced,semeval2015.d000.s027
4727,semeval2015.d000.s034.t003,past,semeval2015.d000.s034
4774,semeval2015.d001.s005.t000,Here,semeval2015.d001.s005
4786,semeval2015.d001.s009.t003,best,semeval2015.d001.s009
4803,semeval2015.d001.s013.t000,Power,semeval2015.d001.s013
4813,semeval2015.d001.s018.t001,finds,semeval2015.d001.s018
4935,semeval2015.d002.s004.t006,Affairs,semeval2015.d002.s004
4987,semeval2015.d002.s008.t008,Relations,semeval2015.d002.s008
5036,semeval2015.d002.s013.t002,form,semeval2015.d002.s013
5084,semeval2015.d002.s018.t002,early,semeval2015.d002.s018
5192,semeval2015.d003.s017.t004,injection,semeval2015.d003.s017
