,instance.id,instance.word,sentence.id
1341,senseval2.d002.s018.t003,called,senseval2.d002.s018
1375,senseval2.d002.s024.t000,know,senseval2.d002.s024
1381,senseval2.d002.s024.t007,teaching,senseval2.d002.s024
1433,senseval2.d002.s039.t000,wish,senseval2.d002.s039
1522,senseval2.d002.s055.t002,even,senseval2.d002.s055
1523,senseval2.d002.s055.t003,worse,senseval2.d002.s055
1535,senseval2.d002.s059.t002,expenditures,senseval2.d002.s059
1556,senseval2.d002.s061.t006,smaller,senseval2.d002.s061
1604,senseval2.d002.s068.t000,notion,senseval2.d002.s068
1654,senseval2.d002.s075.t001,appreciate,senseval2.d002.s075
1680,senseval2.d002.s077.t000,Study,senseval2.d002.s077
1684,senseval2.d002.s077.t005,best,senseval2.d002.s077
1692,senseval2.d002.s078.t002,goes,senseval2.d002.s078
1699,senseval2.d002.s079.t005,higher,senseval2.d002.s079
1719,senseval3.d000.s002.t006,coughing,senseval3.d000.s002
1737,senseval3.d000.s006.t006,fire,senseval3.d000.s006
1746,senseval3.d000.s012.t002,sunk,senseval3.d000.s012
1747,senseval3.d000.s012.t003,thought,senseval3.d000.s012
1763,senseval3.d000.s014.t003,thinking,senseval3.d000.s014
1791,senseval3.d000.s019.t001,saved,senseval3.d000.s019
1797,senseval3.d000.s020.t001,stopped,senseval3.d000.s020
1803,senseval3.d000.s021.t001,much,senseval3.d000.s021
1816,senseval3.d000.s025.t005,insisted,senseval3.d000.s025
1846,senseval3.d000.s032.t001,weak,senseval3.d000.s032
1850,senseval3.d000.s035.t000,faint,senseval3.d000.s035
1862,senseval3.d000.s042.t000,cost,senseval3.d000.s042
1887,senseval3.d000.s058.t001,make,senseval3.d000.s058
1888,senseval3.d000.s058.t002,look,senseval3.d000.s058
1893,senseval3.d000.s061.t001,flew,senseval3.d000.s061
1906,senseval3.d000.s066.t004,slip,senseval3.d000.s066
1923,senseval3.d000.s067.t009,glass,senseval3.d000.s067
1949,senseval3.d000.s076.t000,Coming,senseval3.d000.s076
1951,senseval3.d000.s076.t002,work,senseval3.d000.s076
2016,senseval3.d000.s097.t000,tight,senseval3.d000.s097
2059,senseval3.d000.s109.t001,shrinking,senseval3.d000.s109
2070,senseval3.d000.s110.t007,crossing,senseval3.d000.s110
2091,senseval3.d000.s114.t007,showed,senseval3.d000.s114
2095,senseval3.d000.s116.t001,encourage,senseval3.d000.s116
2096,senseval3.d000.s116.t002,company,senseval3.d000.s116
2140,senseval3.d000.s125.t001,love,senseval3.d000.s125
2149,senseval3.d000.s128.t002,pay,senseval3.d000.s128
2162,senseval3.d000.s144.t001,intended,senseval3.d000.s144
2168,senseval3.d000.s150.t001,managed,senseval3.d000.s150
2187,senseval3.d001.s000.t008,reminder,senseval3.d001.s000
2227,senseval3.d001.s006.t000,accounts,senseval3.d001.s006
2248,senseval3.d001.s009.t008,believes,senseval3.d001.s009
2260,senseval3.d001.s009.t024,remedy,senseval3.d001.s009
2280,senseval3.d001.s010.t020,attending,senseval3.d001.s010
2297,senseval3.d001.s012.t004,face,senseval3.d001.s012
2317,senseval3.d001.s014.t001,comes,senseval3.d001.s014
2318,senseval3.d001.s014.t002,national,senseval3.d001.s014
2320,senseval3.d001.s014.t004,making,senseval3.d001.s014
2328,senseval3.d001.s016.t009,likely,senseval3.d001.s016
2329,senseval3.d001.s016.t010,effective,senseval3.d001.s016
2335,senseval3.d001.s017.t002,standing,senseval3.d001.s017
2337,senseval3.d001.s017.t004,taxes,senseval3.d001.s017
2340,senseval3.d001.s018.t002,appears,senseval3.d001.s018
2363,senseval3.d001.s020.t002,hold,senseval3.d001.s020
2365,senseval3.d001.s020.t004,love,senseval3.d001.s020
2372,senseval3.d001.s020.t011,appreciate,senseval3.d001.s020
2407,senseval3.d001.s024.t003,partisan,senseval3.d001.s024
2457,senseval3.d001.s031.t004,policy,senseval3.d001.s031
2500,senseval3.d001.s035.t011,leads,senseval3.d001.s035
2506,senseval3.d001.s036.t002,assumption,senseval3.d001.s036
2511,senseval3.d001.s036.t007,rates,senseval3.d001.s036
2520,senseval3.d001.s036.t017,making,senseval3.d001.s036
2539,senseval3.d001.s040.t006,changed,senseval3.d001.s040
2554,senseval3.d001.s041.t003,Holding,senseval3.d001.s041
2564,senseval3.d001.s041.t014,Republican,senseval3.d001.s041
2574,senseval3.d001.s041.t027,burden,senseval3.d001.s041
2588,senseval3.d001.s043.t001,take,senseval3.d001.s043
2647,senseval3.d002.s003.t002,came,senseval3.d002.s003
2654,senseval3.d002.s005.t001,knocked,senseval3.d002.s005
2656,senseval3.d002.s005.t003,came,senseval3.d002.s005
2664,senseval3.d002.s011.t000,avenues,senseval3.d002.s011
2668,senseval3.d002.s011.t004,building,senseval3.d002.s011
2671,senseval3.d002.s011.t008,OK,senseval3.d002.s011
2693,senseval3.d002.s017.t003,pass,senseval3.d002.s017
2696,senseval3.d002.s018.t002,building,senseval3.d002.s018
2720,senseval3.d002.s028.t000,building,senseval3.d002.s028
2737,senseval3.d002.s050.t000,rode,senseval3.d002.s050
2762,senseval3.d002.s068.t002,position,senseval3.d002.s068
2764,senseval3.d002.s072.t001,thing,senseval3.d002.s072
2771,senseval3.d002.s076.t000,felt,senseval3.d002.s076
2799,senseval3.d002.s086.t003,door,senseval3.d002.s086
2825,senseval3.d002.s091.t008,lights,senseval3.d002.s091
2830,senseval3.d002.s092.t004,downtown,senseval3.d002.s092
2874,senseval3.d002.s106.t005,drinking,senseval3.d002.s106
2881,senseval3.d002.s109.t006,building,senseval3.d002.s109
2896,senseval3.d002.s112.t001,say,senseval3.d002.s112
2905,senseval3.d002.s116.t003,get,senseval3.d002.s116
2912,senseval3.d002.s120.t002,get,senseval3.d002.s120
2925,senseval3.d002.s124.t002,structure,senseval3.d002.s124
2941,senseval3.d002.s131.t002,waiting,senseval3.d002.s131
2954,senseval3.d002.s140.t003,bundled,senseval3.d002.s140
2962,semeval2007.d000.s000.t000,referred,semeval2007.d000.s000
2975,semeval2007.d000.s006.t000,note,semeval2007.d000.s006
3011,semeval2007.d000.s025.t000,bothered,semeval2007.d000.s025
3045,semeval2007.d001.s001.t000,gives,semeval2007.d001.s001
3055,semeval2007.d001.s003.t002,believe,semeval2007.d001.s003
3057,semeval2007.d001.s003.t004,reading,semeval2007.d001.s003
3065,semeval2007.d001.s006.t003,discovered,semeval2007.d001.s006
3066,semeval2007.d001.s006.t004,program,semeval2007.d001.s006
3084,semeval2007.d001.s013.t004,began,semeval2007.d001.s013
3123,semeval2007.d001.s028.t004,scandal,semeval2007.d001.s028
3139,semeval2007.d001.s036.t003,wealth,semeval2007.d001.s036
3142,semeval2007.d001.s036.t006,maintaining,semeval2007.d001.s036
3146,semeval2007.d001.s036.t011,brokering,semeval2007.d001.s036
3149,semeval2007.d001.s038.t001,line,semeval2007.d001.s038
3159,semeval2007.d002.s002.t001,represented,semeval2007.d002.s002
3161,semeval2007.d002.s002.t003,introduce,semeval2007.d002.s002
3168,semeval2007.d002.s008.t000,seems,semeval2007.d002.s008
3169,semeval2007.d002.s008.t001,followed,semeval2007.d002.s008
3170,semeval2007.d002.s008.t002,lead,semeval2007.d002.s008
3206,semeval2007.d002.s027.t005,standing,semeval2007.d002.s027
3211,semeval2007.d002.s029.t000,came,semeval2007.d002.s029
3213,semeval2007.d002.s029.t002,drifting,semeval2007.d002.s029
3214,semeval2007.d002.s029.t003,watching,semeval2007.d002.s029
3251,semeval2007.d002.s046.t002,had,semeval2007.d002.s046
3268,semeval2007.d002.s050.t013,rolling,semeval2007.d002.s050
3328,semeval2013.d000.s008.t000,outlines,semeval2013.d000.s008
3329,semeval2013.d000.s008.t001,deal,semeval2013.d000.s008
3337,semeval2013.d000.s010.t001,talks,semeval2013.d000.s010
3338,semeval2013.d000.s010.t002,boost,semeval2013.d000.s010
3354,semeval2013.d000.s014.t001,deal,semeval2013.d000.s014
3394,semeval2013.d000.s021.t001,draft,semeval2013.d000.s021
3415,semeval2013.d000.s025.t000,gathering,semeval2013.d000.s025
3419,semeval2013.d000.s025.t005,countries,semeval2013.d000.s025
3420,semeval2013.d000.s025.t006,draft,semeval2013.d000.s025
3435,semeval2013.d001.s001.t007,top,semeval2013.d001.s001
3445,semeval2013.d001.s003.t002,lot,semeval2013.d001.s003
3450,semeval2013.d001.s004.t003,start,semeval2013.d001.s004
3463,semeval2013.d001.s009.t000,game,semeval2013.d001.s009
3491,semeval2013.d002.s001.t001,heading,semeval2013.d002.s001
3493,semeval2013.d002.s001.t003,market,semeval2013.d002.s001
3499,semeval2013.d002.s002.t002,points,semeval2013.d002.s002
3503,semeval2013.d002.s003.t000,points,semeval2013.d002.s003
3582,semeval2013.d003.s009.t001,offer,semeval2013.d003.s009
3584,semeval2013.d003.s010.t000,Concerns,semeval2013.d003.s010
3586,semeval2013.d003.s010.t002,bombings,semeval2013.d003.s010
3588,semeval2013.d003.s010.t004,instability,semeval2013.d003.s010
3614,semeval2013.d003.s015.t000,bid,semeval2013.d003.s015
3662,semeval2013.d004.s006.t005,units,semeval2013.d004.s006
3669,semeval2013.d004.s009.t001,liabilities,semeval2013.d004.s009
3684,semeval2013.d005.s003.t000,end,semeval2013.d005.s003
3696,semeval2013.d005.s004.t004,end,semeval2013.d005.s004
3706,semeval2013.d005.s006.t000,reporting,semeval2013.d005.s006
3740,semeval2013.d005.s011.t006,fairness,semeval2013.d005.s011
3762,semeval2013.d005.s015.t000,reason,semeval2013.d005.s015
3768,semeval2013.d005.s015.t007,report,semeval2013.d005.s015
3801,semeval2013.d005.s022.t003,trial,semeval2013.d005.s022
3818,semeval2013.d005.s027.t002,claim,semeval2013.d005.s027
3833,semeval2013.d005.s030.t000,filing,semeval2013.d005.s030
3853,semeval2013.d006.s003.t007,card,semeval2013.d006.s003
3858,semeval2013.d006.s004.t004,sanction,semeval2013.d006.s004
3865,semeval2013.d006.s005.t002,games,semeval2013.d006.s005
3870,semeval2013.d006.s006.t000,provocation,semeval2013.d006.s006
3871,semeval2013.d006.s006.t001,card,semeval2013.d006.s006
3886,semeval2013.d006.s011.t008,game,semeval2013.d006.s011
3887,semeval2013.d006.s013.t000,thing,semeval2013.d006.s013
3891,semeval2013.d006.s013.t005,rules,semeval2013.d006.s013
3914,semeval2013.d006.s019.t005,change,semeval2013.d006.s019
3920,semeval2013.d006.s019.t011,cycle,semeval2013.d006.s019
3938,semeval2013.d006.s024.t002,law,semeval2013.d006.s024
3944,semeval2013.d006.s025.t002,expulsions,semeval2013.d006.s025
3952,semeval2013.d007.s001.t001,bacteria,semeval2013.d007.s001
3964,semeval2013.d007.s005.t004,edition,semeval2013.d007.s005
3967,semeval2013.d007.s006.t001,life,semeval2013.d007.s006
3975,semeval2013.d007.s007.t001,bacteria,semeval2013.d007.s007
3976,semeval2013.d007.s007.t002,Calif.,semeval2013.d007.s007
4023,semeval2013.d007.s020.t003,elements,semeval2013.d007.s020
4027,semeval2013.d007.s022.t001,bacteria,semeval2013.d007.s022
4032,semeval2013.d007.s023.t003,possibility,semeval2013.d007.s023
4040,semeval2013.d007.s024.t005,example,semeval2013.d007.s024
4111,semeval2013.d008.s022.t008,country,semeval2013.d008.s022
4113,semeval2013.d008.s024.t001,support,semeval2013.d008.s024
4116,semeval2013.d008.s024.t007,development,semeval2013.d008.s024
4142,semeval2013.d009.s001.t007,dinner,semeval2013.d009.s001
4149,semeval2013.d009.s002.t005,review,semeval2013.d009.s002
4214,semeval2013.d009.s017.t008,president,semeval2013.d009.s017
4220,semeval2013.d009.s019.t000,appearance,semeval2013.d009.s019
4247,semeval2013.d010.s004.t004,selection,semeval2013.d010.s004
4252,semeval2013.d010.s008.t002,area,semeval2013.d010.s008
4264,semeval2013.d010.s013.t000,number,semeval2013.d010.s013
4265,semeval2013.d010.s013.t001,games,semeval2013.d010.s013
4279,semeval2013.d011.s000.t001,burden,semeval2013.d011.s000
4287,semeval2013.d011.s001.t005,services,semeval2013.d011.s001
4295,semeval2013.d011.s004.t002,Left,semeval2013.d011.s004
4299,semeval2013.d011.s005.t001,tone,semeval2013.d011.s005
4303,semeval2013.d011.s005.t005,workers,semeval2013.d011.s005
4308,semeval2013.d011.s007.t001,invasion,semeval2013.d011.s007
4312,semeval2013.d011.s007.t005,Left,semeval2013.d011.s007
4313,semeval2013.d011.s007.t006,Right,semeval2013.d011.s007
4341,semeval2013.d011.s012.t015,employment,semeval2013.d011.s012
4350,semeval2013.d011.s014.t003,notion,semeval2013.d011.s014
4358,semeval2013.d011.s015.t003,replacements,semeval2013.d011.s015
4406,semeval2013.d011.s022.t010,average,semeval2013.d011.s022
4410,semeval2013.d011.s024.t000,question,semeval2013.d011.s024
4416,semeval2013.d012.s001.t000,trouble,semeval2013.d012.s001
4475,semeval2013.d012.s019.t003,claims,semeval2013.d012.s019
4494,semeval2013.d012.s024.t000,claims,semeval2013.d012.s024
4500,semeval2015.d000.s002.t000,need,semeval2015.d000.s002
4514,semeval2015.d000.s003.t000,want,semeval2015.d000.s003
4516,semeval2015.d000.s003.t002,information,semeval2015.d000.s003
4526,semeval2015.d000.s005.t004,drip,semeval2015.d000.s005
4528,semeval2015.d000.s006.t000,contains,semeval2015.d000.s006
4558,semeval2015.d000.s009.t018,received,semeval2015.d000.s009
4560,semeval2015.d000.s009.t022,advanced,semeval2015.d000.s009
4569,semeval2015.d000.s010.t006,received,semeval2015.d000.s010
4589,semeval2015.d000.s014.t008,height,semeval2015.d000.s014
4604,semeval2015.d000.s016.t008,injections,semeval2015.d000.s016
4621,semeval2015.d000.s018.t008,have,semeval2015.d000.s018
4626,semeval2015.d000.s019.t002,use,semeval2015.d000.s019
4685,semeval2015.d000.s027.t011,advanced,semeval2015.d000.s027
4728,semeval2015.d000.s034.t004,average,semeval2015.d000.s034
4734,semeval2015.d000.s035.t002,received,semeval2015.d000.s035
4757,semeval2015.d001.s001.t002,make,semeval2015.d001.s001
4786,semeval2015.d001.s009.t003,best,semeval2015.d001.s009
4808,semeval2015.d001.s017.t000,used,semeval2015.d001.s017
4809,semeval2015.d001.s017.t001,specify,semeval2015.d001.s017
4820,semeval2015.d001.s022.t003,operations,semeval2015.d001.s022
4840,semeval2015.d001.s035.t001,Window,semeval2015.d001.s035
4850,semeval2015.d001.s039.t006,work,semeval2015.d001.s039
4860,semeval2015.d001.s044.t005,print,semeval2015.d001.s044
4874,semeval2015.d001.s049.t005,specify,semeval2015.d001.s049
4891,semeval2015.d002.s000.t006,critical,semeval2015.d002.s000
4917,semeval2015.d002.s002.t008,planning,semeval2015.d002.s002
4922,semeval2015.d002.s003.t000,Note,semeval2015.d002.s003
4935,semeval2015.d002.s004.t006,Affairs,semeval2015.d002.s004
4983,semeval2015.d002.s008.t001,social,semeval2015.d002.s008
4987,semeval2015.d002.s008.t008,Relations,semeval2015.d002.s008
5015,semeval2015.d002.s010.t003,further,semeval2015.d002.s010
5028,semeval2015.d002.s012.t000,Visits,semeval2015.d002.s012
5029,semeval2015.d002.s012.t001,interviews,semeval2015.d002.s012
5129,semeval2015.d003.s003.t000,contains,semeval2015.d003.s003
5136,semeval2015.d003.s004.t000,tablets,semeval2015.d003.s004
5140,semeval2015.d003.s004.t004,sides,semeval2015.d003.s004
5142,semeval2015.d003.s005.t000,tablet,semeval2015.d003.s005
5166,semeval2015.d003.s010.t000,purposes,semeval2015.d003.s010
5177,semeval2015.d003.s016.t000,results,semeval2015.d003.s016
5191,semeval2015.d003.s017.t003,started,semeval2015.d003.s017
5200,semeval2015.d003.s018.t002,owner,semeval2015.d003.s018
5214,semeval2015.d003.s020.t000,risk,semeval2015.d003.s020
5237,semeval2015.d003.s023.t003,risk,semeval2015.d003.s023
