,instance.id,instance.word,sentence.id
4580,semeval2013.d008.s001.t000,Support,semeval2013.d008.s001
4626,semeval2013.d008.s013.t002,country,semeval2013.d008.s013
4628,semeval2013.d008.s013.t004,practice,semeval2013.d008.s013
4678,semeval2013.d008.s024.t007,development,semeval2013.d008.s024
4701,semeval2013.d009.s000.t001,law,semeval2013.d009.s000
4707,semeval2013.d009.s001.t003,challenge,semeval2013.d009.s001
4713,semeval2013.d009.s002.t000,occasion,semeval2013.d009.s002
4732,semeval2013.d009.s004.t003,argument,semeval2013.d009.s004
4752,semeval2013.d009.s009.t000,dinner,semeval2013.d009.s009
4755,semeval2013.d009.s009.t003,hours,semeval2013.d009.s009
4779,semeval2013.d009.s015.t008,program,semeval2013.d009.s015
4790,semeval2013.d009.s019.t000,appearance,semeval2013.d009.s019
4806,semeval2013.d009.s023.t005,level,semeval2013.d009.s023
4818,semeval2013.d010.s004.t005,games,semeval2013.d010.s004
4833,semeval2013.d010.s008.t002,area,semeval2013.d010.s008
4859,semeval2013.d010.s016.t000,games,semeval2013.d010.s016
4890,semeval2013.d011.s004.t002,Left,semeval2013.d011.s004
4907,semeval2013.d011.s007.t005,Left,semeval2013.d011.s007
4945,semeval2013.d011.s013.t002,employment,semeval2013.d011.s013
5012,semeval2013.d011.s023.t003,growth,semeval2013.d011.s023
5013,semeval2013.d012.s000.t000,pound,semeval2013.d012.s000
5043,semeval2013.d012.s006.t002,court,semeval2013.d012.s006
5055,semeval2013.d012.s012.t000,settlements,semeval2013.d012.s012
5292,semeval2015.d000.s027.t010,locally,semeval2015.d000.s027
5293,semeval2015.d000.s027.t011,advanced,semeval2015.d000.s027
5304,semeval2015.d000.s028.t006,involving,semeval2015.d000.s028
5314,semeval2015.d000.s029.t005,patients,semeval2015.d000.s029
5317,semeval2015.d000.s030.t001,shown,semeval2015.d000.s030
5364,semeval2015.d001.s001.t001,capable,semeval2015.d001.s001
5415,semeval2015.d001.s012.t000,Addition,semeval2015.d001.s012
5419,semeval2015.d001.s013.t000,Power,semeval2015.d001.s013
5426,semeval2015.d001.s016.t002,bounded,semeval2015.d001.s016
5435,semeval2015.d001.s018.t002,function,semeval2015.d001.s018
5446,semeval2015.d001.s023.t000,introduce,semeval2015.d001.s023
5477,semeval2015.d001.s030.t004,operator,semeval2015.d001.s030
5491,semeval2015.d001.s034.t001,enter,semeval2015.d001.s034
5498,semeval2015.d001.s038.t001,instructions,semeval2015.d001.s038
5507,semeval2015.d001.s041.t000,Saves,semeval2015.d001.s041
5521,semeval2015.d001.s044.t005,print,semeval2015.d001.s044
5536,semeval2015.d001.s048.t006,function,semeval2015.d001.s048
5558,semeval2015.d001.s053.t000,set,semeval2015.d001.s053
5593,semeval2015.d002.s002.t008,planning,semeval2015.d002.s002
5611,semeval2015.d002.s004.t006,Affairs,semeval2015.d002.s004
5618,semeval2015.d002.s004.t015,public,semeval2015.d002.s004
5620,semeval2015.d002.s004.t017,services,semeval2015.d002.s004
5624,semeval2015.d002.s005.t003,comparative,semeval2015.d002.s005
5642,semeval2015.d002.s006.t006,social,semeval2015.d002.s006
5663,semeval2015.d002.s008.t008,Relations,semeval2015.d002.s008
5762,semeval2015.d002.s018.t004,redundancy,semeval2015.d002.s018
5812,semeval2015.d003.s004.t000,tablets,semeval2015.d003.s004
5814,semeval2015.d003.s004.t002,score,semeval2015.d003.s004
5825,semeval2015.d003.s006.t000,used,semeval2015.d003.s006
5828,semeval2015.d003.s007.t003,vomiting,semeval2015.d003.s007
5849,semeval2015.d003.s009.t012,injection,semeval2015.d003.s009
5855,semeval2015.d003.s012.t000,blocks,semeval2015.d003.s012
5882,semeval2015.d003.s017.t004,injection,semeval2015.d003.s017
