,instance.id,instance.word,sentence.id
1963,senseval3.d000.s058.t002,look,senseval3.d000.s058
1982,senseval3.d000.s066.t008,see,senseval3.d000.s066
1987,senseval3.d000.s067.t001,stay,senseval3.d000.s067
1995,senseval3.d000.s067.t009,glass,senseval3.d000.s067
2023,senseval3.d000.s071.t011,life,senseval3.d000.s071
2040,senseval3.d000.s082.t001,witnessed,senseval3.d000.s082
2108,senseval3.d000.s098.t006,drink,senseval3.d000.s098
2133,senseval3.d000.s105.t005,rings,senseval3.d000.s105
2151,senseval3.d000.s108.t003,made,senseval3.d000.s108
2154,senseval3.d000.s109.t001,shrinking,senseval3.d000.s109
2157,senseval3.d000.s109.t006,dark,senseval3.d000.s109
2165,senseval3.d000.s110.t007,crossing,senseval3.d000.s110
2168,senseval3.d000.s113.t000,low,senseval3.d000.s113
2180,senseval3.d000.s114.t005,realized,senseval3.d000.s114
2191,senseval3.d000.s118.t003,upset,senseval3.d000.s118
2193,senseval3.d000.s118.t005,appreciation,senseval3.d000.s118
2230,senseval3.d000.s128.t002,pay,senseval3.d000.s128
2231,senseval3.d000.s128.t003,share,senseval3.d000.s128
2242,senseval3.d000.s138.t001,thought,senseval3.d000.s138
2248,senseval3.d000.s141.t001,harm,senseval3.d000.s141
2263,senseval3.d000.s150.t000,say,senseval3.d000.s150
2270,senseval3.d000.s155.t000,work,senseval3.d000.s155
2332,senseval3.d001.s009.t008,believes,senseval3.d001.s009
2344,senseval3.d001.s009.t024,remedy,senseval3.d001.s009
2354,senseval3.d001.s010.t007,dealing,senseval3.d001.s010
2362,senseval3.d001.s010.t018,benefits,senseval3.d001.s010
2409,senseval3.d001.s016.t005,particular,senseval3.d001.s016
2412,senseval3.d001.s016.t010,effective,senseval3.d001.s016
2418,senseval3.d001.s017.t002,standing,senseval3.d001.s017
2420,senseval3.d001.s017.t004,taxes,senseval3.d001.s017
2489,senseval3.d001.s023.t006,brought,senseval3.d001.s023
2506,senseval3.d001.s025.t003,have,senseval3.d001.s025
2568,senseval3.d001.s030.t005,campaigns,senseval3.d001.s030
2572,senseval3.d001.s031.t004,policy,senseval3.d001.s031
2588,senseval3.d001.s033.t004,assumption,senseval3.d001.s033
2628,senseval3.d001.s036.t017,making,senseval3.d001.s036
2662,senseval3.d001.s040.t006,changed,senseval3.d001.s040
2686,senseval3.d001.s041.t013,votes,senseval3.d001.s041
2687,senseval3.d001.s041.t014,Republican,senseval3.d001.s041
2694,senseval3.d001.s041.t023,function,senseval3.d001.s041
2706,senseval3.d001.s042.t005,Republican,senseval3.d001.s042
2763,senseval3.d002.s001.t000,found,senseval3.d002.s001
2781,senseval3.d002.s005.t001,knocked,senseval3.d002.s005
2783,senseval3.d002.s005.t003,came,senseval3.d002.s005
2818,senseval3.d002.s017.t003,pass,senseval3.d002.s017
2821,senseval3.d002.s018.t002,building,senseval3.d002.s018
2846,senseval3.d002.s029.t001,exploding,senseval3.d002.s029
2866,senseval3.d002.s045.t000,flopped,senseval3.d002.s045
2867,senseval3.d002.s045.t001,dramatic,senseval3.d002.s045
2873,senseval3.d002.s050.t000,rode,senseval3.d002.s050
2878,senseval3.d002.s051.t002,building,senseval3.d002.s051
2901,senseval3.d002.s059.t000,think,senseval3.d002.s059
2908,senseval3.d002.s066.t000,Building,senseval3.d002.s066
2909,senseval3.d002.s066.t001,corner,senseval3.d002.s066
2922,senseval3.d002.s081.t002,mess,senseval3.d002.s081
2925,senseval3.d002.s081.t005,floors,senseval3.d002.s081
2968,senseval3.d002.s091.t007,sound,senseval3.d002.s091
2987,senseval3.d002.s097.t006,sounds,senseval3.d002.s097
3029,senseval3.d002.s109.t006,building,senseval3.d002.s109
3032,senseval3.d002.s110.t000,flimsy,senseval3.d002.s110
3042,senseval3.d002.s111.t005,lunged,senseval3.d002.s111
3051,senseval3.d002.s116.t003,get,senseval3.d002.s116
3067,senseval3.d002.s124.t002,structure,senseval3.d002.s124
3068,senseval3.d002.s124.t003,fine,senseval3.d002.s124
3083,senseval3.d002.s131.t002,waiting,senseval3.d002.s131
3085,senseval3.d002.s132.t000,hard,senseval3.d002.s132
3100,semeval2007.d000.s000.t000,referred,semeval2007.d000.s000
3115,semeval2007.d000.s008.t004,necessities,semeval2007.d000.s008
3123,semeval2007.d000.s012.t003,possess,semeval2007.d000.s012
3153,semeval2007.d000.s028.t005,got,semeval2007.d000.s028
3155,semeval2007.d000.s028.t007,know,semeval2007.d000.s028
3173,semeval2007.d000.s032.t003,put,semeval2007.d000.s032
3180,semeval2007.d001.s001.t000,gives,semeval2007.d001.s001
3190,semeval2007.d001.s004.t002,traveled,semeval2007.d001.s004
3207,semeval2007.d001.s009.t003,ownership,semeval2007.d001.s009
3239,semeval2007.d001.s022.t002,found,semeval2007.d001.s022
3248,semeval2007.d001.s027.t000,enters,semeval2007.d001.s027
3253,semeval2007.d001.s028.t003,program,semeval2007.d001.s028
3254,semeval2007.d001.s028.t004,scandal,semeval2007.d001.s028
3280,semeval2007.d001.s036.t011,brokering,semeval2007.d001.s036
3285,semeval2007.d001.s038.t001,line,semeval2007.d001.s038
3296,semeval2007.d002.s003.t004,finding,semeval2007.d002.s003
3300,semeval2007.d002.s005.t001,responses,semeval2007.d002.s005
3301,semeval2007.d002.s006.t000,ballooning,semeval2007.d002.s006
3304,semeval2007.d002.s008.t002,lead,semeval2007.d002.s008
3310,semeval2007.d002.s009.t005,running,semeval2007.d002.s009
3340,semeval2007.d002.s027.t009,hold,semeval2007.d002.s027
3343,semeval2007.d002.s029.t002,drifting,semeval2007.d002.s029
3360,semeval2007.d002.s038.t001,average,semeval2007.d002.s038
3369,semeval2007.d002.s042.t000,yelled,semeval2007.d002.s042
3379,semeval2007.d002.s046.t000,came,semeval2007.d002.s046
3385,semeval2007.d002.s049.t000,drove,semeval2007.d002.s049
3391,semeval2007.d002.s049.t008,pull,semeval2007.d002.s049
3394,semeval2007.d002.s050.t002,come,semeval2007.d002.s050
3405,semeval2007.d002.s050.t013,rolling,semeval2007.d002.s050
3467,semeval2013.d000.s006.t003,Washington,semeval2013.d000.s006
3472,semeval2013.d000.s007.t003,climate,semeval2013.d000.s007
3475,semeval2013.d000.s008.t000,outlines,semeval2013.d000.s008
3476,semeval2013.d000.s008.t001,deal,semeval2013.d000.s008
3495,semeval2013.d000.s011.t002,talks,semeval2013.d000.s011
3504,semeval2013.d000.s014.t001,deal,semeval2013.d000.s014
3520,semeval2013.d000.s017.t002,planet,semeval2013.d000.s017
3571,semeval2013.d000.s025.t000,gathering,semeval2013.d000.s025
3592,semeval2013.d001.s001.t007,top,semeval2013.d001.s001
3595,semeval2013.d001.s002.t001,absences,semeval2013.d001.s002
3607,semeval2013.d001.s004.t003,start,semeval2013.d001.s004
3620,semeval2013.d001.s009.t000,game,semeval2013.d001.s009
3648,semeval2013.d002.s001.t001,heading,semeval2013.d002.s001
3656,semeval2013.d002.s002.t002,points,semeval2013.d002.s002
3679,semeval2013.d002.s009.t003,high,semeval2013.d002.s009
3686,semeval2013.d002.s010.t002,ground,semeval2013.d002.s010
3810,semeval2013.d004.s006.t005,units,semeval2013.d004.s006
3845,semeval2013.d005.s006.t000,reporting,semeval2013.d005.s006
3939,semeval2013.d005.s027.t002,claim,semeval2013.d005.s027
3954,semeval2013.d005.s030.t000,filing,semeval2013.d005.s030
3962,semeval2013.d006.s000.t002,law,semeval2013.d006.s000
3977,semeval2013.d006.s003.t007,card,semeval2013.d006.s003
4010,semeval2013.d006.s008.t007,nobility,semeval2013.d006.s008
4011,semeval2013.d006.s008.t008,honor,semeval2013.d006.s008
4015,semeval2013.d006.s008.t012,history,semeval2013.d006.s008
4022,semeval2013.d006.s009.t006,fraud,semeval2013.d006.s009
4028,semeval2013.d006.s013.t004,violation,semeval2013.d006.s013
4029,semeval2013.d006.s013.t005,rules,semeval2013.d006.s013
4033,semeval2013.d006.s014.t000,sanction,semeval2013.d006.s014
4086,semeval2013.d007.s002.t001,bacteria,semeval2013.d007.s002
4096,semeval2013.d007.s005.t001,life,semeval2013.d007.s005
4099,semeval2013.d007.s005.t004,edition,semeval2013.d007.s005
4110,semeval2013.d007.s007.t001,bacteria,semeval2013.d007.s007
4111,semeval2013.d007.s007.t002,Calif.,semeval2013.d007.s007
4116,semeval2013.d007.s009.t002,life,semeval2013.d007.s009
4125,semeval2013.d007.s011.t004,speculation,semeval2013.d007.s011
4128,semeval2013.d007.s011.t007,discovery,semeval2013.d007.s011
4162,semeval2013.d007.s020.t003,elements,semeval2013.d007.s020
4164,semeval2013.d007.s022.t001,bacteria,semeval2013.d007.s022
4177,semeval2013.d007.s024.t005,example,semeval2013.d007.s024
4178,semeval2013.d007.s025.t000,Arsenic,semeval2013.d007.s025
4183,semeval2013.d007.s026.t001,life,semeval2013.d007.s026
4201,semeval2013.d008.s005.t001,changes,semeval2013.d008.s005
4204,semeval2013.d008.s006.t000,things,semeval2013.d008.s006
4209,semeval2013.d008.s008.t001,stability,semeval2013.d008.s008
4279,semeval2013.d008.s022.t008,country,semeval2013.d008.s022
4329,semeval2013.d009.s002.t005,review,semeval2013.d009.s002
4343,semeval2013.d009.s004.t003,argument,semeval2013.d009.s004
4392,semeval2013.d009.s017.t008,president,semeval2013.d009.s017
4401,semeval2013.d009.s019.t003,claims,semeval2013.d009.s019
4416,semeval2013.d009.s023.t005,level,semeval2013.d009.s023
4424,semeval2013.d010.s004.t003,record,semeval2013.d010.s004
4434,semeval2013.d010.s007.t000,experience,semeval2013.d010.s007
4444,semeval2013.d010.s009.t005,game,semeval2013.d010.s009
4458,semeval2013.d010.s013.t000,number,semeval2013.d010.s013
4478,semeval2013.d011.s001.t002,aspects,semeval2013.d011.s001
4495,semeval2013.d011.s004.t002,Left,semeval2013.d011.s004
4503,semeval2013.d011.s007.t005,Left,semeval2013.d011.s007
4504,semeval2013.d011.s007.t006,Right,semeval2013.d011.s007
4536,semeval2013.d011.s012.t015,employment,semeval2013.d011.s012
4546,semeval2013.d011.s014.t004,workers,semeval2013.d011.s014
4567,semeval2013.d011.s018.t003,shortage,semeval2013.d011.s018
4605,semeval2013.d011.s023.t002,points,semeval2013.d011.s023
4654,semeval2013.d012.s011.t001,losses,semeval2013.d012.s011
4719,semeval2015.d000.s003.t002,information,semeval2015.d000.s003
4757,semeval2015.d000.s014.t008,height,semeval2015.d000.s014
4839,semeval2015.d000.s025.t009,received,semeval2015.d000.s025
4854,semeval2015.d000.s027.t011,advanced,semeval2015.d000.s027
4967,semeval2015.d001.s009.t003,best,semeval2015.d001.s009
4991,semeval2015.d001.s016.t002,bounded,semeval2015.d001.s016
5016,semeval2015.d001.s023.t001,condition,semeval2015.d001.s023
5024,semeval2015.d001.s025.t001,define,semeval2015.d001.s025
5056,semeval2015.d001.s033.t005,way,semeval2015.d001.s033
5057,semeval2015.d001.s033.t006,trick,semeval2015.d001.s033
5075,semeval2015.d001.s039.t006,work,semeval2015.d001.s039
5079,semeval2015.d001.s043.t001,Log,semeval2015.d001.s043
5085,semeval2015.d001.s044.t005,print,semeval2015.d001.s044
5109,semeval2015.d001.s050.t003,display,semeval2015.d001.s050
5126,semeval2015.d002.s000.t006,critical,semeval2015.d002.s000
5152,semeval2015.d002.s002.t008,planning,semeval2015.d002.s002
5170,semeval2015.d002.s004.t006,Affairs,semeval2015.d002.s004
5178,semeval2015.d002.s004.t016,welfare,semeval2015.d002.s004
5222,semeval2015.d002.s008.t008,Relations,semeval2015.d002.s008
5283,semeval2015.d002.s014.t006,staged,semeval2015.d002.s014
5345,semeval2015.d002.s021.t001,states,semeval2015.d002.s021
5346,semeval2015.d002.s021.t002,covered,semeval2015.d002.s021
5391,semeval2015.d003.s008.t003,vomiting,semeval2015.d003.s008
5412,semeval2015.d003.s010.t001,given,semeval2015.d003.s010
5452,semeval2015.d003.s020.t000,risk,semeval2015.d003.s020
5475,semeval2015.d003.s023.t003,risk,semeval2015.d003.s023
