,instance.id,instance.word,sentence.id
2251,senseval3.d000.s143.t000,felt,senseval3.d000.s143
2260,senseval3.d000.s146.t003,thought,senseval3.d000.s146
2264,senseval3.d000.s150.t001,managed,senseval3.d000.s150
2268,senseval3.d000.s154.t001,looked,senseval3.d000.s154
2299,senseval3.d001.s001.t008,different,senseval3.d001.s001
2311,senseval3.d001.s006.t000,accounts,senseval3.d001.s006
2332,senseval3.d001.s009.t008,believes,senseval3.d001.s009
2343,senseval3.d001.s009.t023,intervention,senseval3.d001.s009
2344,senseval3.d001.s009.t024,remedy,senseval3.d001.s009
2418,senseval3.d001.s017.t002,standing,senseval3.d001.s017
2420,senseval3.d001.s017.t004,taxes,senseval3.d001.s017
2446,senseval3.d001.s020.t002,hold,senseval3.d001.s020
2458,senseval3.d001.s020.t015,wins,senseval3.d001.s020
2483,senseval3.d001.s023.t000,exception,senseval3.d001.s023
2543,senseval3.d001.s029.t001,Democratic,senseval3.d001.s029
2568,senseval3.d001.s030.t005,campaigns,senseval3.d001.s030
2574,senseval3.d001.s031.t008,pattern,senseval3.d001.s031
2614,senseval3.d001.s036.t002,assumption,senseval3.d001.s036
2628,senseval3.d001.s036.t017,making,senseval3.d001.s036
2662,senseval3.d001.s040.t006,changed,senseval3.d001.s040
2677,senseval3.d001.s041.t003,Holding,senseval3.d001.s041
2687,senseval3.d001.s041.t014,Republican,senseval3.d001.s041
2698,senseval3.d001.s041.t029,progressive,senseval3.d001.s041
2706,senseval3.d001.s042.t005,Republican,senseval3.d001.s042
2764,senseval3.d002.s001.t001,screen,senseval3.d002.s001
2781,senseval3.d002.s005.t001,knocked,senseval3.d002.s005
2783,senseval3.d002.s005.t003,came,senseval3.d002.s005
2799,senseval3.d002.s012.t002,frames,senseval3.d002.s012
2821,senseval3.d002.s018.t002,building,senseval3.d002.s018
2866,senseval3.d002.s045.t000,flopped,senseval3.d002.s045
2873,senseval3.d002.s050.t000,rode,senseval3.d002.s050
2877,senseval3.d002.s051.t001,parts,senseval3.d002.s051
2878,senseval3.d002.s051.t002,building,senseval3.d002.s051
2882,senseval3.d002.s053.t002,home,senseval3.d002.s053
2901,senseval3.d002.s059.t000,think,senseval3.d002.s059
2908,senseval3.d002.s066.t000,Building,senseval3.d002.s066
2963,senseval3.d002.s087.t006,memory,senseval3.d002.s087
2968,senseval3.d002.s091.t007,sound,senseval3.d002.s091
2987,senseval3.d002.s097.t006,sounds,senseval3.d002.s097
3024,senseval3.d002.s109.t001,meet,senseval3.d002.s109
3029,senseval3.d002.s109.t006,building,senseval3.d002.s109
3032,senseval3.d002.s110.t000,flimsy,senseval3.d002.s110
3042,senseval3.d002.s111.t005,lunged,senseval3.d002.s111
3051,senseval3.d002.s116.t003,get,senseval3.d002.s116
3078,senseval3.d002.s128.t000,amazing,senseval3.d002.s128
3079,senseval3.d002.s128.t001,second,senseval3.d002.s128
3081,senseval3.d002.s128.t003,life,senseval3.d002.s128
3082,senseval3.d002.s131.t000,guess,senseval3.d002.s131
3085,senseval3.d002.s132.t000,hard,senseval3.d002.s132
3118,semeval2007.d000.s010.t002,generalizations,semeval2007.d000.s010
3160,semeval2007.d000.s029.t000,force,semeval2007.d000.s029
3161,semeval2007.d000.s029.t001,subscribe,semeval2007.d000.s029
3188,semeval2007.d001.s004.t000,lead,semeval2007.d001.s004
3246,semeval2007.d001.s026.t002,became,semeval2007.d001.s026
3254,semeval2007.d001.s028.t004,scandal,semeval2007.d001.s028
3274,semeval2007.d001.s036.t004,regulating,semeval2007.d001.s036
3280,semeval2007.d001.s036.t011,brokering,semeval2007.d001.s036
3281,semeval2007.d001.s036.t012,decisions,semeval2007.d001.s036
3290,semeval2007.d002.s002.t001,represented,semeval2007.d002.s002
3294,semeval2007.d002.s003.t001,state,semeval2007.d002.s003
3299,semeval2007.d002.s005.t000,wins,semeval2007.d002.s005
3301,semeval2007.d002.s006.t000,ballooning,semeval2007.d002.s006
3336,semeval2007.d002.s027.t005,standing,semeval2007.d002.s027
3343,semeval2007.d002.s029.t002,drifting,semeval2007.d002.s029
3354,semeval2007.d002.s033.t000,coming,semeval2007.d002.s033
3357,semeval2007.d002.s037.t000,makes,semeval2007.d002.s037
3373,semeval2007.d002.s044.t000,pilot,semeval2007.d002.s044
3391,semeval2007.d002.s049.t008,pull,semeval2007.d002.s049
3405,semeval2007.d002.s050.t013,rolling,semeval2007.d002.s050
3421,semeval2007.d002.s056.t000,left,semeval2007.d002.s056
3425,semeval2007.d002.s057.t002,rearing,semeval2007.d002.s057
3475,semeval2013.d000.s008.t000,outlines,semeval2013.d000.s008
3501,semeval2013.d000.s012.t004,cuts,semeval2013.d000.s012
3517,semeval2013.d000.s016.t001,world,semeval2013.d000.s016
3563,semeval2013.d000.s023.t005,deal,semeval2013.d000.s023
3571,semeval2013.d000.s025.t000,gathering,semeval2013.d000.s025
3589,semeval2013.d001.s001.t003,losses,semeval2013.d001.s001
3592,semeval2013.d001.s001.t007,top,semeval2013.d001.s001
3596,semeval2013.d001.s002.t002,involvement,semeval2013.d001.s002
3607,semeval2013.d001.s004.t003,start,semeval2013.d001.s004
3610,semeval2013.d001.s007.t002,game,semeval2013.d001.s007
3632,semeval2013.d001.s012.t005,lead,semeval2013.d001.s012
3648,semeval2013.d002.s001.t001,heading,semeval2013.d002.s001
3679,semeval2013.d002.s009.t003,high,semeval2013.d002.s009
3774,semeval2013.d003.s017.t003,commitments,semeval2013.d003.s017
3845,semeval2013.d005.s006.t000,reporting,semeval2013.d005.s006
3908,semeval2013.d005.s017.t003,execution,semeval2013.d005.s017
3919,semeval2013.d005.s023.t000,challenge,semeval2013.d005.s023
3930,semeval2013.d005.s025.t000,crush,semeval2013.d005.s025
3939,semeval2013.d005.s027.t002,claim,semeval2013.d005.s027
3954,semeval2013.d005.s030.t000,filing,semeval2013.d005.s030
3956,semeval2013.d005.s030.t003,conviction,semeval2013.d005.s030
3961,semeval2013.d006.s000.t001,fraud,semeval2013.d006.s000
3963,semeval2013.d006.s001.t000,Tricks,semeval2013.d006.s001
4019,semeval2013.d006.s009.t003,principles,semeval2013.d006.s009
4024,semeval2013.d006.s009.t010,sense,semeval2013.d006.s009
4037,semeval2013.d006.s017.t002,club,semeval2013.d006.s017
4076,semeval2013.d006.s025.t004,transmission,semeval2013.d006.s025
4094,semeval2013.d007.s004.t001,arsenic,semeval2013.d007.s004
4095,semeval2013.d007.s005.t000,form,semeval2013.d007.s005
4111,semeval2013.d007.s007.t002,Calif.,semeval2013.d007.s007
4146,semeval2013.d007.s015.t004,structure,semeval2013.d007.s015
4156,semeval2013.d007.s019.t000,Arsenic,semeval2013.d007.s019
4169,semeval2013.d007.s023.t003,possibility,semeval2013.d007.s023
4257,semeval2013.d008.s017.t000,addition,semeval2013.d008.s017
4286,semeval2013.d008.s024.t001,support,semeval2013.d008.s024
4315,semeval2013.d009.s000.t004,case,semeval2013.d009.s000
4329,semeval2013.d009.s002.t005,review,semeval2013.d009.s002
4333,semeval2013.d009.s003.t003,states,semeval2013.d009.s003
4348,semeval2013.d009.s004.t008,time,semeval2013.d009.s004
4379,semeval2013.d009.s016.t000,proximity,semeval2013.d009.s016
4394,semeval2013.d009.s018.t001,fundraiser,semeval2013.d009.s018
4417,semeval2013.d009.s024.t000,critics,semeval2013.d009.s024
4479,semeval2013.d011.s001.t003,congestion,semeval2013.d011.s001
4495,semeval2013.d011.s004.t002,Left,semeval2013.d011.s004
4496,semeval2013.d011.s004.t003,Right,semeval2013.d011.s004
4497,semeval2013.d011.s004.t004,subject,semeval2013.d011.s004
4503,semeval2013.d011.s007.t005,Left,semeval2013.d011.s007
4504,semeval2013.d011.s007.t006,Right,semeval2013.d011.s007
4605,semeval2013.d011.s023.t002,points,semeval2013.d011.s023
4644,semeval2013.d012.s007.t002,settlement,semeval2013.d012.s007
4808,semeval2015.d000.s022.t001,substance,semeval2015.d000.s022
4818,semeval2015.d000.s023.t003,form,semeval2015.d000.s023
4822,semeval2015.d000.s023.t007,involved,semeval2015.d000.s023
4854,semeval2015.d000.s027.t011,advanced,semeval2015.d000.s027
4967,semeval2015.d001.s009.t003,best,semeval2015.d001.s009
4991,semeval2015.d001.s016.t002,bounded,semeval2015.d001.s016
5000,semeval2015.d001.s018.t002,function,semeval2015.d001.s018
5015,semeval2015.d001.s023.t000,introduce,semeval2015.d001.s023
5057,semeval2015.d001.s033.t006,trick,semeval2015.d001.s033
5059,semeval2015.d001.s034.t000,time,semeval2015.d001.s034
5067,semeval2015.d001.s038.t001,instructions,semeval2015.d001.s038
5079,semeval2015.d001.s043.t001,Log,semeval2015.d001.s043
5085,semeval2015.d001.s044.t005,print,semeval2015.d001.s044
5109,semeval2015.d001.s050.t003,display,semeval2015.d001.s050
5152,semeval2015.d002.s002.t008,planning,semeval2015.d002.s002
5154,semeval2015.d002.s002.t011,provision,semeval2015.d002.s002
5164,semeval2015.d002.s003.t007,welfare,semeval2015.d002.s003
5170,semeval2015.d002.s004.t006,Affairs,semeval2015.d002.s004
5222,semeval2015.d002.s008.t008,Relations,semeval2015.d002.s008
5241,semeval2015.d002.s009.t012,development,semeval2015.d002.s009
5313,semeval2015.d002.s017.t008,barriers,semeval2015.d002.s017
5330,semeval2015.d002.s019.t002,backgrounds,semeval2015.d002.s019
5363,semeval2015.d003.s001.t012,medicine,semeval2015.d003.s001
5391,semeval2015.d003.s008.t003,vomiting,semeval2015.d003.s008
5455,semeval2015.d003.s021.t001,well,semeval2015.d003.s021
5468,semeval2015.d003.s022.t002,gives,semeval2015.d003.s022
5473,semeval2015.d003.s023.t001,represent,semeval2015.d003.s023
