,instance.id,instance.word,sentence.id
3420,semeval2013.d000.s024.t006,claims,semeval2013.d000.s024
3447,semeval2013.d001.s002.t004,end,semeval2013.d001.s002
3450,semeval2013.d001.s003.t001,sidelines,semeval2013.d001.s003
3466,semeval2013.d001.s010.t002,light,semeval2013.d001.s010
3469,semeval2013.d001.s012.t002,plays,semeval2013.d001.s012
3559,semeval2013.d003.s002.t011,sanctions,semeval2013.d003.s002
3570,semeval2013.d003.s007.t000,representation,semeval2013.d003.s007
3572,semeval2013.d003.s007.t002,giants,semeval2013.d003.s007
3677,semeval2013.d004.s012.t000,support,semeval2013.d004.s012
3695,semeval2013.d005.s004.t004,end,semeval2013.d005.s004
3703,semeval2013.d005.s005.t004,arguments,semeval2013.d005.s005
3719,semeval2013.d005.s007.t005,rules,semeval2013.d005.s007
3786,semeval2013.d005.s023.t000,challenge,semeval2013.d005.s023
3827,semeval2013.d006.s001.t003,sanction,semeval2013.d006.s001
3832,semeval2013.d006.s004.t004,sanction,semeval2013.d006.s004
3838,semeval2013.d006.s006.t001,card,semeval2013.d006.s006
3872,semeval2013.d006.s011.t008,game,semeval2013.d006.s011
3921,semeval2013.d007.s001.t001,bacteria,semeval2013.d007.s001
3926,semeval2013.d007.s002.t001,bacteria,semeval2013.d007.s002
3961,semeval2013.d007.s013.t007,life,semeval2013.d007.s013
3965,semeval2013.d007.s014.t000,part,semeval2013.d007.s014
3976,semeval2013.d007.s022.t001,bacteria,semeval2013.d007.s022
3981,semeval2013.d007.s023.t003,possibility,semeval2013.d007.s023
4010,semeval2013.d008.s006.t000,things,semeval2013.d008.s006
4096,semeval2013.d008.s024.t007,development,semeval2013.d008.s024
4111,semeval2013.d009.s000.t001,law,semeval2013.d009.s000
4302,semeval2013.d011.s013.t001,growth,semeval2013.d011.s013
4308,semeval2013.d011.s014.t004,workers,semeval2013.d011.s014
4312,semeval2013.d011.s015.t000,experience,semeval2013.d011.s015
4325,semeval2013.d011.s016.t007,employment,semeval2013.d011.s016
4457,semeval2015.d000.s002.t002,information,semeval2015.d000.s002
4471,semeval2015.d000.s003.t002,information,semeval2015.d000.s003
4475,semeval2015.d000.s003.t007,Discussion,semeval2015.d000.s003
4570,semeval2015.d000.s026.t000,effects,semeval2015.d000.s026
4631,semeval2015.d000.s036.t005,affecting,semeval2015.d000.s036
4632,semeval2015.d000.s036.t007,had,semeval2015.d000.s036
4638,semeval2015.d000.s037.t005,had,semeval2015.d000.s037
4661,semeval2015.d001.s005.t002,window,semeval2015.d001.s005
4676,semeval2015.d001.s011.t003,very,semeval2015.d001.s011
4700,semeval2015.d001.s019.t005,function,semeval2015.d001.s019
4701,semeval2015.d001.s021.t000,condition,semeval2015.d001.s021
4764,semeval2015.d001.s049.t005,specify,semeval2015.d001.s049
4830,semeval2015.d002.s005.t008,extent,semeval2015.d002.s005
4855,semeval2015.d002.s007.t004,industry,semeval2015.d002.s007
4898,semeval2015.d002.s013.t003,basis,semeval2015.d002.s013
4917,semeval2015.d002.s018.t003,retirement,semeval2015.d002.s018
4921,semeval2015.d002.s018.t007,concerned,semeval2015.d002.s018
4993,semeval2015.d003.s008.t011,known,semeval2015.d003.s008
5034,semeval2015.d003.s021.t005,dosages,semeval2015.d003.s021
