,instance.id,instance.word,sentence.id
937,senseval2.d001.s057.t001,turned,senseval2.d001.s057
997,senseval2.d001.s062.t002,picture,senseval2.d001.s062
1068,senseval2.d001.s073.t005,earlier,senseval2.d001.s073
1111,senseval2.d001.s077.t007,formation,senseval2.d001.s077
1179,senseval2.d001.s088.t001,reported,senseval2.d001.s088
1197,senseval2.d001.s090.t010,discoveries,senseval2.d001.s090
1258,senseval2.d002.s003.t018,interests,senseval2.d002.s003
1334,senseval2.d002.s014.t003,adolescent,senseval2.d002.s014
1389,senseval2.d002.s022.t004,courses,senseval2.d002.s022
1393,senseval2.d002.s023.t003,distinct,senseval2.d002.s023
1402,senseval2.d002.s024.t007,teaching,senseval2.d002.s024
1526,senseval2.d002.s050.t004,reforms,senseval2.d002.s050
1556,senseval2.d002.s057.t004,larger,senseval2.d002.s057
1648,senseval2.d002.s073.t006,experience,senseval2.d002.s073
1688,senseval2.d002.s078.t002,goes,senseval2.d002.s078
1693,senseval2.d002.s079.t003,produce,senseval2.d002.s079
1717,senseval3.d000.s002.t006,coughing,senseval3.d000.s002
1747,senseval3.d000.s012.t003,thought,senseval3.d000.s012
1763,senseval3.d000.s014.t003,thinking,senseval3.d000.s014
1804,senseval3.d000.s023.t001,look,senseval3.d000.s023
1839,senseval3.d000.s033.t000,think,senseval3.d000.s033
1852,senseval3.d000.s039.t000,hit,senseval3.d000.s039
1859,senseval3.d000.s042.t000,cost,senseval3.d000.s042
1863,senseval3.d000.s045.t001,feel,senseval3.d000.s045
1891,senseval3.d000.s058.t002,look,senseval3.d000.s058
1900,senseval3.d000.s067.t006,little,senseval3.d000.s067
1910,senseval3.d000.s071.t000,went,senseval3.d000.s071
1989,senseval3.d000.s091.t003,suffered,senseval3.d000.s091
2004,senseval3.d000.s096.t000,knew,senseval3.d000.s096
2072,senseval3.d000.s114.t005,realized,senseval3.d000.s114
2127,senseval3.d000.s135.t000,do,senseval3.d000.s135
2163,senseval3.d000.s155.t002,time,senseval3.d000.s155
2223,senseval3.d001.s005.t000,pattern,senseval3.d001.s005
2249,senseval3.d001.s010.t011,casting,senseval3.d001.s010
2269,senseval3.d001.s012.t010,lean,senseval3.d001.s012
2283,senseval3.d001.s014.t001,comes,senseval3.d001.s014
2284,senseval3.d001.s014.t002,national,senseval3.d001.s014
2305,senseval3.d001.s017.t002,standing,senseval3.d001.s017
2307,senseval3.d001.s017.t004,taxes,senseval3.d001.s017
2317,senseval3.d001.s020.t003,disdain,senseval3.d001.s020
2366,senseval3.d001.s025.t003,have,senseval3.d001.s025
2408,senseval3.d001.s029.t006,power,senseval3.d001.s029
2432,senseval3.d001.s031.t004,policy,senseval3.d001.s031
2458,senseval3.d001.s034.t002,find,senseval3.d001.s034
2495,senseval3.d001.s036.t017,making,senseval3.d001.s036
2518,senseval3.d001.s039.t015,making,senseval3.d001.s039
2527,senseval3.d001.s040.t006,changed,senseval3.d001.s040
2628,senseval3.d002.s002.t002,way,senseval3.d002.s002
2636,senseval3.d002.s003.t003,outposts,senseval3.d002.s003
2651,senseval3.d002.s011.t004,building,senseval3.d002.s011
2662,senseval3.d002.s015.t002,game,senseval3.d002.s015
2666,senseval3.d002.s018.t002,building,senseval3.d002.s018
2685,senseval3.d002.s028.t000,building,senseval3.d002.s028
2718,senseval3.d002.s041.t006,drive,senseval3.d002.s041
2724,senseval3.d002.s046.t003,concrete,senseval3.d002.s046
2728,senseval3.d002.s051.t002,building,senseval3.d002.s051
2758,senseval3.d002.s066.t000,Building,senseval3.d002.s066
2766,senseval3.d002.s072.t000,feel,senseval3.d002.s072
2787,senseval3.d002.s081.t005,floors,senseval3.d002.s081
2881,senseval3.d002.s109.t005,couple,senseval3.d002.s109
2882,senseval3.d002.s109.t006,building,senseval3.d002.s109
2900,senseval3.d002.s120.t002,get,senseval3.d002.s120
2909,senseval3.d002.s123.t001,tapes,senseval3.d002.s123
2924,senseval3.d002.s133.t000,wonder,senseval3.d002.s133
2945,semeval2007.d000.s000.t000,referred,semeval2007.d000.s000
2953,semeval2007.d000.s006.t000,note,semeval2007.d000.s006
2956,semeval2007.d000.s006.t003,had,semeval2007.d000.s006
2965,semeval2007.d000.s009.t007,shelter,semeval2007.d000.s009
2978,semeval2007.d000.s016.t001,created,semeval2007.d000.s016
2984,semeval2007.d000.s020.t000,had,semeval2007.d000.s020
2988,semeval2007.d000.s024.t001,view,semeval2007.d000.s024
3030,semeval2007.d001.s001.t000,gives,semeval2007.d001.s001
3040,semeval2007.d001.s004.t002,traveled,semeval2007.d001.s004
3052,semeval2007.d001.s006.t004,program,semeval2007.d001.s006
3056,semeval2007.d001.s009.t001,had,semeval2007.d001.s009
3111,semeval2007.d001.s032.t001,programs,semeval2007.d001.s032
3113,semeval2007.d001.s033.t000,programs,semeval2007.d001.s033
3135,semeval2007.d001.s038.t001,line,semeval2007.d001.s038
3150,semeval2007.d002.s005.t001,responses,semeval2007.d002.s005
3151,semeval2007.d002.s006.t000,ballooning,semeval2007.d002.s006
3167,semeval2007.d002.s018.t000,say,semeval2007.d002.s018
3253,semeval2007.d002.s050.t013,rolling,semeval2007.d002.s050
3260,semeval2007.d002.s052.t000,meant,semeval2007.d002.s052
3314,semeval2013.d000.s006.t003,Washington,semeval2013.d000.s006
3322,semeval2013.d000.s008.t000,outlines,semeval2013.d000.s008
3346,semeval2013.d000.s012.t002,envoy,semeval2013.d000.s012
3351,semeval2013.d000.s013.t000,move,semeval2013.d000.s013
3371,semeval2013.d000.s017.t002,planet,semeval2013.d000.s017
3409,semeval2013.d000.s023.t000,talks,semeval2013.d000.s023
3420,semeval2013.d000.s024.t006,claims,semeval2013.d000.s024
3422,semeval2013.d000.s025.t000,gathering,semeval2013.d000.s025
3456,semeval2013.d001.s004.t003,start,semeval2013.d001.s004
3457,semeval2013.d001.s005.t000,baskets,semeval2013.d001.s005
3488,semeval2013.d002.s001.t001,heading,semeval2013.d002.s001
3501,semeval2013.d002.s004.t000,market,semeval2013.d002.s004
3536,semeval2013.d002.s010.t002,ground,semeval2013.d002.s010
3547,semeval2013.d003.s001.t005,infrastructure,semeval2013.d003.s001
3667,semeval2013.d004.s006.t005,units,semeval2013.d004.s006
3695,semeval2013.d005.s004.t004,end,semeval2013.d005.s004
3703,semeval2013.d005.s005.t004,arguments,semeval2013.d005.s005
3705,semeval2013.d005.s006.t000,reporting,semeval2013.d005.s006
3750,semeval2013.d005.s014.t009,time,semeval2013.d005.s014
3762,semeval2013.d005.s017.t003,execution,semeval2013.d005.s017
3786,semeval2013.d005.s023.t000,challenge,semeval2013.d005.s023
3819,semeval2013.d005.s030.t000,filing,semeval2013.d005.s030
3838,semeval2013.d006.s006.t001,card,semeval2013.d006.s006
3845,semeval2013.d006.s008.t002,case,semeval2013.d006.s008
3872,semeval2013.d006.s011.t008,game,semeval2013.d006.s011
3876,semeval2013.d006.s013.t004,violation,semeval2013.d006.s013
3914,semeval2013.d006.s026.t001,principles,semeval2013.d006.s026
3921,semeval2013.d007.s001.t001,bacteria,semeval2013.d007.s001
3926,semeval2013.d007.s002.t001,bacteria,semeval2013.d007.s002
3937,semeval2013.d007.s005.t004,edition,semeval2013.d007.s005
3953,semeval2013.d007.s011.t006,report,semeval2013.d007.s011
3976,semeval2013.d007.s022.t001,bacteria,semeval2013.d007.s022
3996,semeval2013.d008.s001.t000,Support,semeval2013.d008.s001
4069,semeval2013.d008.s019.t000,mood,semeval2013.d008.s019
4070,semeval2013.d008.s019.t001,country,semeval2013.d008.s019
4093,semeval2013.d008.s024.t001,support,semeval2013.d008.s024
4096,semeval2013.d008.s024.t007,development,semeval2013.d008.s024
4108,semeval2013.d008.s028.t006,distinction,semeval2013.d008.s028
4121,semeval2013.d009.s001.t007,dinner,semeval2013.d009.s001
4170,semeval2013.d009.s011.t001,dinner,semeval2013.d009.s011
4240,semeval2013.d010.s013.t000,number,semeval2013.d010.s013
4241,semeval2013.d010.s013.t001,games,semeval2013.d010.s013
4257,semeval2013.d011.s004.t002,Left,semeval2013.d011.s004
4265,semeval2013.d011.s007.t005,Left,semeval2013.d011.s007
4298,semeval2013.d011.s012.t015,employment,semeval2013.d011.s012
4299,semeval2013.d011.s012.t016,countries,semeval2013.d011.s012
4380,semeval2013.d012.s002.t001,home,semeval2013.d012.s002
4420,semeval2013.d012.s019.t003,claims,semeval2013.d012.s019
4457,semeval2015.d000.s002.t002,information,semeval2015.d000.s002
4567,semeval2015.d000.s025.t009,received,semeval2015.d000.s025
4581,semeval2015.d000.s027.t010,locally,semeval2015.d000.s027
4619,semeval2015.d000.s035.t002,received,semeval2015.d000.s035
4701,semeval2015.d001.s021.t000,condition,semeval2015.d001.s021
4734,semeval2015.d001.s038.t001,instructions,semeval2015.d001.s038
4742,semeval2015.d001.s039.t006,work,semeval2015.d001.s039
4751,semeval2015.d001.s047.t009,function,semeval2015.d001.s047
4781,semeval2015.d002.s000.t003,organising,semeval2015.d002.s000
4784,semeval2015.d002.s000.t006,critical,semeval2015.d002.s000
4794,semeval2015.d002.s002.t008,planning,semeval2015.d002.s002
4799,semeval2015.d002.s003.t000,Note,semeval2015.d002.s003
4812,semeval2015.d002.s004.t006,Affairs,semeval2015.d002.s004
4820,semeval2015.d002.s004.t016,welfare,semeval2015.d002.s004
4855,semeval2015.d002.s007.t004,industry,semeval2015.d002.s007
4864,semeval2015.d002.s008.t008,Relations,semeval2015.d002.s008
4876,semeval2015.d002.s010.t003,further,semeval2015.d002.s010
4968,semeval2015.d003.s004.t000,tablets,semeval2015.d003.s004
4979,semeval2015.d003.s005.t005,quantity,semeval2015.d003.s005
5042,semeval2015.d003.s023.t001,represent,semeval2015.d003.s023
