,instance.id,instance.word,sentence.id
1782,senseval3.d000.s018.t006,record,senseval3.d000.s018
1788,senseval3.d000.s019.t007,word,senseval3.d000.s019
1819,senseval3.d000.s029.t001,having,senseval3.d000.s029
1822,senseval3.d000.s030.t000,take,senseval3.d000.s030
1839,senseval3.d000.s033.t000,think,senseval3.d000.s033
1852,senseval3.d000.s039.t000,hit,senseval3.d000.s039
1874,senseval3.d000.s049.t006,taking,senseval3.d000.s049
1875,senseval3.d000.s049.t007,bath,senseval3.d000.s049
1891,senseval3.d000.s058.t002,look,senseval3.d000.s058
1898,senseval3.d000.s067.t004,seemed,senseval3.d000.s067
1900,senseval3.d000.s067.t006,little,senseval3.d000.s067
1984,senseval3.d000.s090.t002,lousy,senseval3.d000.s090
2061,senseval3.d000.s109.t006,dark,senseval3.d000.s109
2069,senseval3.d000.s114.t001,mistake,senseval3.d000.s114
2080,senseval3.d000.s117.t000,trouble,senseval3.d000.s117
2121,senseval3.d000.s128.t003,share,senseval3.d000.s128
2125,senseval3.d000.s134.t000,came,senseval3.d000.s134
2127,senseval3.d000.s135.t000,do,senseval3.d000.s135
2150,senseval3.d000.s146.t001,suspect,senseval3.d000.s146
2220,senseval3.d001.s004.t012,president,senseval3.d001.s004
2223,senseval3.d001.s005.t000,pattern,senseval3.d001.s005
2238,senseval3.d001.s008.t002,assumptions,senseval3.d001.s008
2244,senseval3.d001.s010.t006,office,senseval3.d001.s010
2258,senseval3.d001.s010.t024,service,senseval3.d001.s010
2269,senseval3.d001.s012.t010,lean,senseval3.d001.s012
2274,senseval3.d001.s013.t004,benefits,senseval3.d001.s013
2283,senseval3.d001.s014.t001,comes,senseval3.d001.s014
2284,senseval3.d001.s014.t002,national,senseval3.d001.s014
2305,senseval3.d001.s017.t002,standing,senseval3.d001.s017
2307,senseval3.d001.s017.t004,taxes,senseval3.d001.s017
2313,senseval3.d001.s018.t005,things,senseval3.d001.s018
2317,senseval3.d001.s020.t003,disdain,senseval3.d001.s020
2359,senseval3.d001.s023.t006,brought,senseval3.d001.s023
2392,senseval3.d001.s027.t007,works,senseval3.d001.s027
2443,senseval3.d001.s032.t002,theory,senseval3.d001.s032
2481,senseval3.d001.s036.t002,assumption,senseval3.d001.s036
2493,senseval3.d001.s036.t015,national,senseval3.d001.s036
2495,senseval3.d001.s036.t017,making,senseval3.d001.s036
2518,senseval3.d001.s039.t015,making,senseval3.d001.s039
2527,senseval3.d001.s040.t006,changed,senseval3.d001.s040
2578,senseval3.d001.s043.t003,peculiar,senseval3.d001.s043
2579,senseval3.d001.s043.t004,pattern,senseval3.d001.s043
2582,senseval3.d001.s043.t007,level,senseval3.d001.s043
2594,senseval3.d001.s045.t011,vote,senseval3.d001.s045
2651,senseval3.d002.s011.t004,building,senseval3.d002.s011
2660,senseval3.d002.s015.t000,favorite,senseval3.d002.s015
2666,senseval3.d002.s018.t002,building,senseval3.d002.s018
2685,senseval3.d002.s028.t000,building,senseval3.d002.s028
2694,senseval3.d002.s035.t000,Areas,senseval3.d002.s035
2718,senseval3.d002.s041.t006,drive,senseval3.d002.s041
2728,senseval3.d002.s051.t002,building,senseval3.d002.s051
2758,senseval3.d002.s066.t000,Building,senseval3.d002.s066
2766,senseval3.d002.s072.t000,feel,senseval3.d002.s072
2780,senseval3.d002.s080.t002,part,senseval3.d002.s080
2794,senseval3.d002.s086.t003,door,senseval3.d002.s086
2824,senseval3.d002.s094.t000,Today,senseval3.d002.s094
2852,senseval3.d002.s100.t014,watching,senseval3.d002.s100
2882,senseval3.d002.s109.t006,building,senseval3.d002.s109
2900,senseval3.d002.s120.t002,get,senseval3.d002.s120
2908,senseval3.d002.s123.t000,Books,senseval3.d002.s123
2935,senseval3.d002.s140.t001,homeless,senseval3.d002.s140
2984,semeval2007.d000.s020.t000,had,semeval2007.d000.s020
2999,semeval2007.d000.s026.t003,made,semeval2007.d000.s026
3026,semeval2007.d000.s033.t001,find,semeval2007.d000.s033
3056,semeval2007.d001.s009.t001,had,semeval2007.d001.s009
3078,semeval2007.d001.s015.t001,use,semeval2007.d001.s015
3123,semeval2007.d001.s036.t003,wealth,semeval2007.d001.s036
3132,semeval2007.d001.s037.t000,have,semeval2007.d001.s037
3135,semeval2007.d001.s038.t001,line,semeval2007.d001.s038
3145,semeval2007.d002.s002.t001,represented,semeval2007.d002.s002
3150,semeval2007.d002.s005.t001,responses,semeval2007.d002.s005
3151,semeval2007.d002.s006.t000,ballooning,semeval2007.d002.s006
3152,semeval2007.d002.s009.t000,number,semeval2007.d002.s009
3161,semeval2007.d002.s015.t001,tell,semeval2007.d002.s015
3163,semeval2007.d002.s015.t003,zip,semeval2007.d002.s015
3187,semeval2007.d002.s027.t009,hold,semeval2007.d002.s027
3194,semeval2007.d002.s029.t002,drifting,semeval2007.d002.s029
3253,semeval2007.d002.s050.t013,rolling,semeval2007.d002.s050
3260,semeval2007.d002.s052.t000,meant,semeval2007.d002.s052
3322,semeval2013.d000.s008.t000,outlines,semeval2013.d000.s008
3323,semeval2013.d000.s008.t001,deal,semeval2013.d000.s008
3348,semeval2013.d000.s012.t004,cuts,semeval2013.d000.s012
3355,semeval2013.d000.s014.t001,deal,semeval2013.d000.s014
3422,semeval2013.d000.s025.t000,gathering,semeval2013.d000.s025
3456,semeval2013.d001.s004.t003,start,semeval2013.d001.s004
3488,semeval2013.d002.s001.t001,heading,semeval2013.d002.s001
3501,semeval2013.d002.s004.t000,market,semeval2013.d002.s004
3570,semeval2013.d003.s007.t000,representation,semeval2013.d003.s007
3608,semeval2013.d003.s012.t002,ministry,semeval2013.d003.s012
3621,semeval2013.d003.s015.t005,fields,semeval2013.d003.s015
3629,semeval2013.d003.s017.t003,commitments,semeval2013.d003.s017
3636,semeval2013.d003.s018.t005,ministry,semeval2013.d003.s018
3679,semeval2013.d005.s000.t000,Appeal,semeval2013.d005.s000
3694,semeval2013.d005.s004.t003,family,semeval2013.d005.s004
3700,semeval2013.d005.s005.t001,court,semeval2013.d005.s005
3705,semeval2013.d005.s006.t000,reporting,semeval2013.d005.s006
3711,semeval2013.d005.s006.t006,details,semeval2013.d005.s006
3724,semeval2013.d005.s008.t004,individual,semeval2013.d005.s008
3750,semeval2013.d005.s014.t009,time,semeval2013.d005.s014
3755,semeval2013.d005.s015.t003,trials,semeval2013.d005.s015
3808,semeval2013.d005.s027.t006,court,semeval2013.d005.s027
3813,semeval2013.d005.s028.t002,arguments,semeval2013.d005.s028
3815,semeval2013.d005.s028.t004,adaptation,semeval2013.d005.s028
3819,semeval2013.d005.s030.t000,filing,semeval2013.d005.s030
3855,semeval2013.d006.s008.t012,history,semeval2013.d006.s008
3864,semeval2013.d006.s009.t010,sense,semeval2013.d006.s009
3867,semeval2013.d006.s011.t002,spirit,semeval2013.d006.s011
3888,semeval2013.d006.s018.t001,fact,semeval2013.d006.s018
3896,semeval2013.d006.s021.t001,spirit,semeval2013.d006.s021
3909,semeval2013.d006.s025.t002,expulsions,semeval2013.d006.s025
3934,semeval2013.d007.s005.t001,life,semeval2013.d007.s005
3937,semeval2013.d007.s005.t004,edition,semeval2013.d007.s005
3996,semeval2013.d008.s001.t000,Support,semeval2013.d008.s001
4044,semeval2013.d008.s013.t002,country,semeval2013.d008.s013
4058,semeval2013.d008.s015.t003,support,semeval2013.d008.s015
4070,semeval2013.d008.s019.t001,country,semeval2013.d008.s019
4108,semeval2013.d008.s028.t006,distinction,semeval2013.d008.s028
4111,semeval2013.d009.s000.t001,law,semeval2013.d009.s000
4117,semeval2013.d009.s001.t003,challenge,semeval2013.d009.s001
4142,semeval2013.d009.s004.t003,argument,semeval2013.d009.s004
4162,semeval2013.d009.s009.t000,dinner,semeval2013.d009.s009
4165,semeval2013.d009.s009.t003,hours,semeval2013.d009.s009
4199,semeval2013.d009.s017.t007,rules,semeval2013.d009.s017
4222,semeval2013.d010.s002.t000,side,semeval2013.d010.s002
4231,semeval2013.d010.s006.t008,shocks,semeval2013.d010.s006
4240,semeval2013.d010.s013.t000,number,semeval2013.d010.s013
4245,semeval2013.d010.s016.t000,games,semeval2013.d010.s016
4257,semeval2013.d011.s004.t002,Left,semeval2013.d011.s004
4259,semeval2013.d011.s004.t004,subject,semeval2013.d011.s004
4265,semeval2013.d011.s007.t005,Left,semeval2013.d011.s007
4276,semeval2013.d011.s010.t000,program,semeval2013.d011.s010
4303,semeval2013.d011.s013.t002,employment,semeval2013.d011.s013
4330,semeval2013.d011.s018.t002,country,semeval2013.d011.s018
4348,semeval2013.d011.s020.t010,winners,semeval2013.d011.s020
4367,semeval2013.d011.s024.t000,question,semeval2013.d011.s024
4408,semeval2013.d012.s012.t000,settlements,semeval2013.d012.s012
4439,semeval2013.d012.s024.t000,claims,semeval2013.d012.s024
4457,semeval2015.d000.s002.t002,information,semeval2015.d000.s002
4471,semeval2015.d000.s003.t002,information,semeval2015.d000.s003
4488,semeval2015.d000.s009.t009,spread,semeval2015.d000.s009
4669,semeval2015.d001.s008.t003,field,semeval2015.d001.s008
4678,semeval2015.d001.s012.t000,Addition,semeval2015.d001.s012
4691,semeval2015.d001.s016.t004,function,semeval2015.d001.s016
4693,semeval2015.d001.s017.t001,specify,semeval2015.d001.s017
4726,semeval2015.d001.s034.t001,enter,semeval2015.d001.s034
4742,semeval2015.d001.s039.t006,work,semeval2015.d001.s039
4758,semeval2015.d001.s048.t006,function,semeval2015.d001.s048
4794,semeval2015.d002.s002.t008,planning,semeval2015.d002.s002
4798,semeval2015.d002.s002.t014,common,semeval2015.d002.s002
4812,semeval2015.d002.s004.t006,Affairs,semeval2015.d002.s004
4821,semeval2015.d002.s004.t017,services,semeval2015.d002.s004
4855,semeval2015.d002.s007.t004,industry,semeval2015.d002.s007
4863,semeval2015.d002.s008.t006,Employment,semeval2015.d002.s008
4864,semeval2015.d002.s008.t008,Relations,semeval2015.d002.s008
4876,semeval2015.d002.s010.t003,further,semeval2015.d002.s010
4917,semeval2015.d002.s018.t003,retirement,semeval2015.d002.s018
4921,semeval2015.d002.s018.t007,concerned,semeval2015.d002.s018
4968,semeval2015.d003.s004.t000,tablets,semeval2015.d003.s004
4972,semeval2015.d003.s004.t004,sides,semeval2015.d003.s004
5023,semeval2015.d003.s018.t002,owner,semeval2015.d003.s018
5042,semeval2015.d003.s023.t001,represent,semeval2015.d003.s023
