,instance.id,instance.word,sentence.id
4692,semeval2013.d010.s013.t001,games,semeval2013.d010.s013
4694,semeval2013.d010.s015.t001,matches,semeval2013.d010.s015
4752,semeval2013.d011.s011.t000,notion,semeval2013.d011.s011
4776,semeval2013.d011.s014.t000,Fears,semeval2013.d011.s014
4780,semeval2013.d011.s014.t004,workers,semeval2013.d011.s014
4885,semeval2013.d012.s012.t000,settlements,semeval2013.d012.s012
4954,semeval2015.d000.s003.t007,Discussion,semeval2015.d000.s003
4997,semeval2015.d000.s009.t027,affecting,semeval2015.d000.s009
5003,semeval2015.d000.s010.t006,received,semeval2015.d000.s010
5175,semeval2015.d000.s036.t007,had,semeval2015.d000.s036
5180,semeval2015.d000.s037.t003,affecting,semeval2015.d000.s037
5242,semeval2015.d001.s022.t000,way,semeval2015.d001.s022
5250,semeval2015.d001.s026.t002,working,semeval2015.d001.s026
5292,semeval2015.d001.s039.t006,work,semeval2015.d001.s039
5324,semeval2015.d001.s051.t000,set,semeval2015.d001.s051
5573,semeval2015.d003.s004.t000,tablets,semeval2015.d003.s004
5603,semeval2015.d003.s012.t000,blocks,semeval2015.d003.s012
