,instance.id,instance.word,sentence.id
1202,senseval2.d001.s073.t005,earlier,senseval2.d001.s073
1258,senseval2.d001.s079.t002,breast,senseval2.d001.s079
1267,senseval2.d001.s081.t002,implicated,senseval2.d001.s081
1337,senseval2.d001.s090.t004,unit,senseval2.d001.s090
1437,senseval2.d002.s010.t005,intellectual,senseval2.d002.s010
1448,senseval2.d002.s011.t005,rebellion,senseval2.d002.s011
1465,senseval2.d002.s013.t001,same,senseval2.d002.s013
1470,senseval2.d002.s013.t006,decent,senseval2.d002.s013
1474,senseval2.d002.s013.t014,demands,senseval2.d002.s013
1504,senseval2.d002.s019.t009,tests,senseval2.d002.s019
1538,senseval2.d002.s024.t007,teaching,senseval2.d002.s024
1539,senseval2.d002.s025.t000,best,senseval2.d002.s025
1565,senseval2.d002.s034.t001,libel,senseval2.d002.s034
1568,senseval2.d002.s034.t004,educate,senseval2.d002.s034
1604,senseval2.d002.s039.t000,wish,senseval2.d002.s039
1714,senseval2.d002.s055.t003,worse,senseval2.d002.s055
1727,senseval2.d002.s059.t000,most,senseval2.d002.s059
1735,senseval2.d002.s059.t009,worse,senseval2.d002.s059
1745,senseval2.d002.s062.t002,flows,senseval2.d002.s062
1762,senseval2.d002.s063.t009,now,senseval2.d002.s063
1785,senseval2.d002.s067.t005,gifted,senseval2.d002.s067
1877,senseval2.d002.s077.t005,best,senseval2.d002.s077
1890,senseval2.d002.s079.t003,produce,senseval2.d002.s079
1892,senseval2.d002.s079.t005,higher,senseval2.d002.s079
1896,senseval2.d002.s079.t009,performance,senseval2.d002.s079
1930,senseval3.d000.s008.t001,drunk,senseval3.d000.s008
1939,senseval3.d000.s011.t003,drinking,senseval3.d000.s011
1949,senseval3.d000.s015.t003,hit,senseval3.d000.s015
1954,senseval3.d000.s016.t005,stop,senseval3.d000.s016
1975,senseval3.d000.s019.t003,looked,senseval3.d000.s019
1986,senseval3.d000.s021.t001,much,senseval3.d000.s021
2041,senseval3.d000.s033.t000,think,senseval3.d000.s033
2049,senseval3.d000.s036.t001,taking,senseval3.d000.s036
2071,senseval3.d000.s048.t000,conceded,senseval3.d000.s048
2098,senseval3.d000.s058.t002,look,senseval3.d000.s058
2218,senseval3.d000.s084.t004,slowness,senseval3.d000.s084
2312,senseval3.d000.s109.t004,corner,senseval3.d000.s109
2321,senseval3.d000.s110.t007,crossing,senseval3.d000.s110
2340,senseval3.d000.s114.t005,realized,senseval3.d000.s114
2382,senseval3.d000.s121.t000,paused,senseval3.d000.s121
2392,senseval3.d000.s123.t005,divorce,senseval3.d000.s123
2404,senseval3.d000.s128.t002,pay,senseval3.d000.s128
2406,senseval3.d000.s130.t000,nodded,senseval3.d000.s130
2412,senseval3.d000.s135.t000,do,senseval3.d000.s135
2421,senseval3.d000.s137.t005,line,senseval3.d000.s137
2425,senseval3.d000.s140.t001,professional,senseval3.d000.s140
2427,senseval3.d000.s141.t000,nut,senseval3.d000.s141
2451,senseval3.d000.s151.t001,hooked,senseval3.d000.s151
2466,senseval3.d000.s157.t001,manage,senseval3.d000.s157
2468,senseval3.d000.s158.t000,waited,senseval3.d000.s158
2481,senseval3.d001.s000.t008,reminder,senseval3.d001.s000
2521,senseval3.d001.s006.t000,accounts,senseval3.d001.s006
2523,senseval3.d001.s006.t002,recent,senseval3.d001.s006
2542,senseval3.d001.s009.t008,believes,senseval3.d001.s009
2553,senseval3.d001.s009.t023,intervention,senseval3.d001.s009
2562,senseval3.d001.s010.t005,voting,senseval3.d001.s010
2574,senseval3.d001.s010.t020,attending,senseval3.d001.s010
2611,senseval3.d001.s014.t001,comes,senseval3.d001.s014
2614,senseval3.d001.s014.t004,making,senseval3.d001.s014
2633,senseval3.d001.s017.t002,standing,senseval3.d001.s017
2635,senseval3.d001.s017.t004,taxes,senseval3.d001.s017
2642,senseval3.d001.s019.t000,increased,senseval3.d001.s019
2673,senseval3.d001.s020.t015,wins,senseval3.d001.s020
2695,senseval3.d001.s022.t005,become,senseval3.d001.s022
2698,senseval3.d001.s023.t000,exception,senseval3.d001.s023
2707,senseval3.d001.s023.t009,running,senseval3.d001.s023
2758,senseval3.d001.s029.t001,Democratic,senseval3.d001.s029
2761,senseval3.d001.s029.t004,disproportionate,senseval3.d001.s029
2789,senseval3.d001.s031.t008,pattern,senseval3.d001.s031
2827,senseval3.d001.s035.t008,indicates,senseval3.d001.s035
2830,senseval3.d001.s035.t011,leads,senseval3.d001.s035
2836,senseval3.d001.s036.t002,assumption,senseval3.d001.s036
2850,senseval3.d001.s036.t017,making,senseval3.d001.s036
2884,senseval3.d001.s040.t006,changed,senseval3.d001.s040
2899,senseval3.d001.s041.t003,Holding,senseval3.d001.s041
2907,senseval3.d001.s041.t012,popular,senseval3.d001.s041
2920,senseval3.d001.s041.t029,progressive,senseval3.d001.s041
2928,senseval3.d001.s042.t005,Republican,senseval3.d001.s042
2942,senseval3.d001.s044.t002,split,senseval3.d001.s044
3001,senseval3.d002.s005.t001,knocked,senseval3.d002.s005
3003,senseval3.d002.s005.t003,came,senseval3.d002.s005
3011,senseval3.d002.s011.t000,avenues,senseval3.d002.s011
3015,senseval3.d002.s011.t004,building,senseval3.d002.s011
3021,senseval3.d002.s012.t002,frames,senseval3.d002.s012
3028,senseval3.d002.s016.t000,felt,senseval3.d002.s016
3038,senseval3.d002.s017.t001,takes,senseval3.d002.s017
3043,senseval3.d002.s018.t002,building,senseval3.d002.s018
3051,senseval3.d002.s021.t001,hit,senseval3.d002.s021
3068,senseval3.d002.s028.t000,building,senseval3.d002.s028
3094,senseval3.d002.s041.t003,waving,senseval3.d002.s041
3098,senseval3.d002.s044.t000,ft.,senseval3.d002.s044
3101,senseval3.d002.s045.t001,dramatic,senseval3.d002.s045
3109,senseval3.d002.s050.t000,rode,senseval3.d002.s050
3111,senseval3.d002.s050.t002,floor,senseval3.d002.s050
3113,senseval3.d002.s051.t001,parts,senseval3.d002.s051
3114,senseval3.d002.s051.t002,building,senseval3.d002.s051
3153,senseval3.d002.s068.t002,position,senseval3.d002.s068
3216,senseval3.d002.s092.t004,downtown,senseval3.d002.s092
3268,senseval3.d002.s109.t006,building,senseval3.d002.s109
3271,senseval3.d002.s110.t000,flimsy,senseval3.d002.s110
3276,senseval3.d002.s111.t000,stopped,senseval3.d002.s111
3290,senseval3.d002.s116.t003,get,senseval3.d002.s116
3309,senseval3.d002.s121.t000,fine,senseval3.d002.s121
3376,semeval2007.d000.s010.t002,generalizations,semeval2007.d000.s010
3386,semeval2007.d000.s015.t003,exhibits,semeval2007.d000.s015
3424,semeval2007.d000.s031.t000,homeless,semeval2007.d000.s031
3473,semeval2007.d001.s013.t000,Starting,semeval2007.d001.s013
3488,semeval2007.d001.s016.t001,received,semeval2007.d001.s016
3541,semeval2007.d001.s036.t004,regulating,semeval2007.d001.s036
3547,semeval2007.d001.s036.t011,brokering,semeval2007.d001.s036
3560,semeval2007.d002.s000.t004,ride,semeval2007.d002.s000
3578,semeval2007.d002.s006.t000,ballooning,semeval2007.d002.s006
3604,semeval2007.d002.s016.t000,look,semeval2007.d002.s016
3607,semeval2007.d002.s017.t002,balloon,semeval2007.d002.s017
3612,semeval2007.d002.s020.t001,go,semeval2007.d002.s020
3629,semeval2007.d002.s027.t005,standing,semeval2007.d002.s027
3662,semeval2007.d002.s041.t001,hissed,semeval2007.d002.s041
3687,semeval2007.d002.s049.t008,pull,semeval2007.d002.s049
3692,semeval2007.d002.s050.t004,watched,semeval2007.d002.s050
3701,semeval2007.d002.s050.t013,rolling,semeval2007.d002.s050
3708,semeval2007.d002.s052.t000,meant,semeval2007.d002.s052
3722,semeval2007.d002.s057.t002,rearing,semeval2007.d002.s057
3723,semeval2007.d002.s057.t003,saluting,semeval2007.d002.s057
3770,semeval2013.d000.s010.t002,boost,semeval2013.d000.s010
3802,semeval2013.d000.s016.t001,world,semeval2013.d000.s016
3829,semeval2013.d000.s021.t001,draft,semeval2013.d000.s021
3856,semeval2013.d000.s025.t000,gathering,semeval2013.d000.s025
3879,semeval2013.d001.s001.t007,top,semeval2013.d001.s001
3885,semeval2013.d001.s002.t004,end,semeval2013.d001.s002
3894,semeval2013.d001.s004.t003,start,semeval2013.d001.s004
3907,semeval2013.d001.s008.t001,points,semeval2013.d001.s008
3932,semeval2013.d002.s001.t001,heading,semeval2013.d002.s001
3940,semeval2013.d002.s002.t002,points,semeval2013.d002.s002
3943,semeval2013.d002.s002.t006,predominance,semeval2013.d002.s002
3949,semeval2013.d002.s005.t004,end,semeval2013.d002.s005
3986,semeval2013.d003.s001.t002,instability,semeval2013.d003.s001
4024,semeval2013.d003.s009.t001,offer,semeval2013.d003.s009
4068,semeval2013.d003.s017.t003,commitments,semeval2013.d003.s017
4084,semeval2013.d004.s001.t002,state,semeval2013.d004.s001
4104,semeval2013.d004.s004.t007,charges,semeval2013.d004.s004
4136,semeval2013.d005.s003.t002,messages,semeval2013.d005.s003
4156,semeval2013.d005.s006.t000,reporting,semeval2013.d005.s006
4164,semeval2013.d005.s006.t008,passions,semeval2013.d005.s006
4173,semeval2013.d005.s008.t002,inclusion,semeval2013.d005.s008
4213,semeval2013.d005.s015.t001,concern,semeval2013.d005.s015
4229,semeval2013.d005.s017.t003,execution,semeval2013.d005.s017
4272,semeval2013.d005.s027.t002,claim,semeval2013.d005.s027
4282,semeval2013.d005.s030.t000,filing,semeval2013.d005.s030
4284,semeval2013.d005.s030.t003,conviction,semeval2013.d005.s030
4325,semeval2013.d006.s006.t004,world,semeval2013.d006.s006
4346,semeval2013.d006.s009.t003,principles,semeval2013.d006.s009
4354,semeval2013.d006.s011.t002,spirit,semeval2013.d006.s011
4364,semeval2013.d006.s013.t005,rules,semeval2013.d006.s013
4406,semeval2013.d006.s019.t012,cards,semeval2013.d006.s019
4407,semeval2013.d006.s019.t013,suspension,semeval2013.d006.s019
4442,semeval2013.d007.s002.t003,life,semeval2013.d007.s002
4455,semeval2013.d007.s006.t000,elements,semeval2013.d007.s006
4465,semeval2013.d007.s007.t002,Calif.,semeval2013.d007.s007
4511,semeval2013.d007.s019.t000,Arsenic,semeval2013.d007.s019
4532,semeval2013.d007.s024.t003,arsenic,semeval2013.d007.s024
4547,semeval2013.d008.s001.t000,Support,semeval2013.d008.s001
4611,semeval2013.d008.s017.t000,addition,semeval2013.d008.s017
4622,semeval2013.d008.s020.t004,sense,semeval2013.d008.s020
4647,semeval2013.d008.s026.t000,respondents,semeval2013.d008.s026
4681,semeval2013.d009.s003.t003,states,semeval2013.d009.s003
4696,semeval2013.d009.s004.t008,time,semeval2013.d009.s004
4717,semeval2013.d009.s009.t006,case,semeval2013.d009.s009
4730,semeval2013.d009.s014.t001,justices,semeval2013.d009.s014
4754,semeval2013.d009.s018.t001,fundraiser,semeval2013.d009.s018
4827,semeval2013.d010.s022.t000,scorer,semeval2013.d010.s022
4829,semeval2013.d010.s023.t000,points,semeval2013.d010.s023
4831,semeval2013.d011.s000.t001,burden,semeval2013.d011.s000
4853,semeval2013.d011.s004.t002,Left,semeval2013.d011.s004
4854,semeval2013.d011.s004.t003,Right,semeval2013.d011.s004
4856,semeval2013.d011.s005.t000,Right,semeval2013.d011.s005
4868,semeval2013.d011.s007.t000,fear,semeval2013.d011.s007
4873,semeval2013.d011.s007.t005,Left,semeval2013.d011.s007
4874,semeval2013.d011.s007.t006,Right,semeval2013.d011.s007
4903,semeval2013.d011.s012.t010,impact,semeval2013.d011.s012
4924,semeval2013.d011.s015.t004,labor,semeval2013.d011.s015
4929,semeval2013.d011.s018.t002,country,semeval2013.d011.s018
4952,semeval2013.d011.s021.t003,budgets,semeval2013.d011.s021
4962,semeval2013.d011.s022.t010,average,semeval2013.d011.s022
5047,semeval2013.d012.s024.t000,claims,semeval2013.d012.s024
5092,semeval2015.d000.s006.t001,active,semeval2015.d000.s006
5155,semeval2015.d000.s015.t000,given,semeval2015.d000.s015
5190,semeval2015.d000.s019.t002,use,semeval2015.d000.s019
5214,semeval2015.d000.s023.t003,form,semeval2015.d000.s023
5226,semeval2015.d000.s024.t000,studied,semeval2015.d000.s024
5251,semeval2015.d000.s028.t012,past,semeval2015.d000.s028
5288,semeval2015.d000.s035.t007,time,semeval2015.d000.s035
5345,semeval2015.d001.s009.t003,best,semeval2015.d001.s009
5357,semeval2015.d001.s010.t004,hard,semeval2015.d001.s010
5371,semeval2015.d001.s016.t002,bounded,semeval2015.d001.s016
5404,semeval2015.d001.s026.t002,working,semeval2015.d001.s026
5427,semeval2015.d001.s032.t003,variables,semeval2015.d001.s032
5456,semeval2015.d001.s042.t003,fix,semeval2015.d001.s042
5498,semeval2015.d001.s052.t001,use,semeval2015.d001.s052
5506,semeval2015.d002.s000.t005,dealt,semeval2015.d002.s000
5517,semeval2015.d002.s002.t008,planning,semeval2015.d002.s002
5519,semeval2015.d002.s002.t011,provision,semeval2015.d002.s002
5522,semeval2015.d002.s003.t000,Note,semeval2015.d002.s003
5527,semeval2015.d002.s003.t005,played,semeval2015.d002.s003
5535,semeval2015.d002.s004.t006,Affairs,semeval2015.d002.s004
5548,semeval2015.d002.s005.t003,comparative,semeval2015.d002.s005
5578,semeval2015.d002.s007.t004,industry,semeval2015.d002.s007
5583,semeval2015.d002.s008.t001,social,semeval2015.d002.s008
5587,semeval2015.d002.s008.t008,Relations,semeval2015.d002.s008
5599,semeval2015.d002.s009.t004,portfolio,semeval2015.d002.s009
5606,semeval2015.d002.s009.t012,development,semeval2015.d002.s009
5613,semeval2015.d002.s010.t001,initiatives,semeval2015.d002.s010
5615,semeval2015.d002.s010.t003,further,semeval2015.d002.s010
5651,semeval2015.d002.s015.t002,document,semeval2015.d002.s015
5728,semeval2015.d003.s001.t012,medicine,semeval2015.d003.s001
5743,semeval2015.d003.s005.t001,marked,semeval2015.d003.s005
5756,semeval2015.d003.s008.t003,vomiting,semeval2015.d003.s008
5757,semeval2015.d003.s008.t005,caused,semeval2015.d003.s008
5765,semeval2015.d003.s009.t002,measures,semeval2015.d003.s009
5793,semeval2015.d003.s017.t009,tablet,semeval2015.d003.s017
5798,semeval2015.d003.s018.t003,administer,semeval2015.d003.s018
5830,semeval2015.d003.s022.t006,animal,semeval2015.d003.s022
