,instance.id,instance.word,sentence.id
410,senseval2.d000.s051.t004,longer,senseval2.d000.s051
414,senseval2.d000.s051.t008,life,senseval2.d000.s051
415,senseval2.d000.s051.t009,experience,senseval2.d000.s051
416,senseval2.d000.s053.t000,survey,senseval2.d000.s053
429,senseval2.d000.s054.t006,rung,senseval2.d000.s054
477,senseval2.d000.s059.t013,most,senseval2.d000.s059
482,senseval2.d000.s060.t002,filed,senseval2.d000.s060
514,senseval2.d000.s062.t002,followed,senseval2.d000.s062
520,senseval2.d000.s062.t009,leaves,senseval2.d000.s062
550,senseval2.d001.s000.t006,unleash,senseval2.d001.s000
551,senseval2.d001.s000.t007,chaotic,senseval2.d001.s000
562,senseval2.d001.s001.t006,painting,senseval2.d001.s001
594,senseval2.d001.s004.t015,get,senseval2.d001.s004
611,senseval2.d001.s006.t004,knew,senseval2.d001.s006
618,senseval2.d001.s007.t003,altered,senseval2.d001.s007
648,senseval2.d001.s010.t010,longer,senseval2.d001.s010
723,senseval2.d001.s017.t009,believe,senseval2.d001.s017
743,senseval2.d001.s020.t011,same,senseval2.d001.s020
792,senseval2.d001.s025.t009,made,senseval2.d001.s025
808,senseval2.d001.s026.t007,fundamental,senseval2.d001.s026
848,senseval2.d001.s031.t005,evidence,senseval2.d001.s031
884,senseval2.d001.s035.t003,alone,senseval2.d001.s035
909,senseval2.d001.s036.t013,haunt,senseval2.d001.s036
967,senseval2.d001.s043.t008,No.,senseval2.d001.s043
1022,senseval2.d001.s051.t002,showed,senseval2.d001.s051
1061,senseval2.d001.s057.t001,turned,senseval2.d001.s057
1081,senseval2.d001.s059.t001,preceded,senseval2.d001.s059
1105,senseval2.d001.s060.t009,searching,senseval2.d001.s060
1107,senseval2.d001.s060.t011,genetic,senseval2.d001.s060
1129,senseval2.d001.s063.t005,develop,senseval2.d001.s063
1152,senseval2.d001.s067.t002,needed,senseval2.d001.s067
1157,senseval2.d001.s067.t007,common,senseval2.d001.s067
1160,senseval2.d001.s068.t000,yet,senseval2.d001.s068
1165,senseval2.d001.s068.t005,flipped,senseval2.d001.s068
1171,senseval2.d001.s070.t000,months,senseval2.d001.s070
1192,senseval2.d001.s072.t000,found,senseval2.d001.s072
1195,senseval2.d001.s072.t003,dubious,senseval2.d001.s072
1202,senseval2.d001.s073.t005,earlier,senseval2.d001.s073
1214,senseval2.d001.s074.t000,found,senseval2.d001.s074
1231,senseval2.d001.s076.t004,human,senseval2.d001.s076
1240,senseval2.d001.s077.t001,suddenly,senseval2.d001.s077
1328,senseval2.d001.s088.t005,involved,senseval2.d001.s088
1364,senseval2.d001.s092.t001,administer,senseval2.d001.s092
1421,senseval2.d002.s006.t008,children,senseval2.d002.s006
1427,senseval2.d002.s008.t001,say,senseval2.d002.s008
1440,senseval2.d002.s010.t008,only,senseval2.d002.s010
1455,senseval2.d002.s011.t016,yet,senseval2.d002.s011
1471,senseval2.d002.s013.t007,education,senseval2.d002.s013
1474,senseval2.d002.s013.t014,demands,senseval2.d002.s013
1507,senseval2.d002.s019.t012,results,senseval2.d002.s019
1527,senseval2.d002.s023.t001,dump,senseval2.d002.s023
1538,senseval2.d002.s024.t007,teaching,senseval2.d002.s024
1539,senseval2.d002.s025.t000,best,senseval2.d002.s025
1562,senseval2.d002.s033.t001,equity,senseval2.d002.s033
1590,senseval2.d002.s036.t007,strike,senseval2.d002.s036
1599,senseval2.d002.s037.t003,things,senseval2.d002.s037
1604,senseval2.d002.s039.t000,wish,senseval2.d002.s039
1607,senseval2.d002.s039.t003,education,senseval2.d002.s039
1620,senseval2.d002.s041.t002,unsuccessful,senseval2.d002.s041
1641,senseval2.d002.s044.t003,conventional,senseval2.d002.s044
1652,senseval2.d002.s045.t006,country,senseval2.d002.s045
1668,senseval2.d002.s047.t004,system,senseval2.d002.s047
1681,senseval2.d002.s049.t011,quickly,senseval2.d002.s049
1682,senseval2.d002.s049.t012,washed,senseval2.d002.s049
1710,senseval2.d002.s054.t003,switching,senseval2.d002.s054
1714,senseval2.d002.s055.t003,worse,senseval2.d002.s055
1717,senseval2.d002.s056.t001,experience,senseval2.d002.s056
1729,senseval2.d002.s059.t003,education,senseval2.d002.s059
1735,senseval2.d002.s059.t009,worse,senseval2.d002.s059
1745,senseval2.d002.s062.t002,flows,senseval2.d002.s062
1767,senseval2.d002.s063.t016,performance,senseval2.d002.s063
1768,senseval2.d002.s063.t017,declined,senseval2.d002.s063
1783,senseval2.d002.s067.t002,purpose,senseval2.d002.s067
1785,senseval2.d002.s067.t005,gifted,senseval2.d002.s067
1852,senseval2.d002.s075.t006,add,senseval2.d002.s075
1854,senseval2.d002.s075.t008,learning,senseval2.d002.s075
1877,senseval2.d002.s077.t005,best,senseval2.d002.s077
1881,senseval2.d002.s077.t009,governed,senseval2.d002.s077
1890,senseval2.d002.s079.t003,produce,senseval2.d002.s079
1892,senseval2.d002.s079.t005,higher,senseval2.d002.s079
1920,senseval3.d000.s004.t006,count,senseval3.d000.s004
1923,senseval3.d000.s004.t009,clear,senseval3.d000.s004
1930,senseval3.d000.s008.t001,drunk,senseval3.d000.s008
1933,senseval3.d000.s009.t002,tied,senseval3.d000.s009
1942,senseval3.d000.s013.t001,howled,senseval3.d000.s013
1954,senseval3.d000.s016.t005,stop,senseval3.d000.s016
1986,senseval3.d000.s021.t001,much,senseval3.d000.s021
1999,senseval3.d000.s024.t001,went,senseval3.d000.s024
2005,senseval3.d000.s025.t005,insisted,senseval3.d000.s025
2026,senseval3.d000.s029.t001,having,senseval3.d000.s029
2041,senseval3.d000.s033.t000,think,senseval3.d000.s033
2050,senseval3.d000.s037.t000,meant,senseval3.d000.s037
2063,senseval3.d000.s043.t001,try,senseval3.d000.s043
2066,senseval3.d000.s045.t001,feel,senseval3.d000.s045
2081,senseval3.d000.s052.t001,closed,senseval3.d000.s052
2087,senseval3.d000.s055.t000,Give,senseval3.d000.s055
2095,senseval3.d000.s057.t004,movements,senseval3.d000.s057
2098,senseval3.d000.s058.t002,look,senseval3.d000.s058
2110,senseval3.d000.s065.t002,break,senseval3.d000.s065
2126,senseval3.d000.s067.t000,decided,senseval3.d000.s067
2152,senseval3.d000.s071.t003,passed,senseval3.d000.s071
2183,senseval3.d000.s078.t001,crawled,senseval3.d000.s078
2250,senseval3.d000.s094.t004,hurt,senseval3.d000.s094
2312,senseval3.d000.s109.t004,corner,senseval3.d000.s109
2317,senseval3.d000.s110.t001,wish,senseval3.d000.s110
2321,senseval3.d000.s110.t007,crossing,senseval3.d000.s110
2337,senseval3.d000.s114.t001,mistake,senseval3.d000.s114
2346,senseval3.d000.s115.t001,became,senseval3.d000.s115
2350,senseval3.d000.s116.t002,company,senseval3.d000.s116
2392,senseval3.d000.s123.t005,divorce,senseval3.d000.s123
2404,senseval3.d000.s128.t002,pay,senseval3.d000.s128
2406,senseval3.d000.s130.t000,nodded,senseval3.d000.s130
2412,senseval3.d000.s135.t000,do,senseval3.d000.s135
2413,senseval3.d000.s135.t001,free,senseval3.d000.s135
2425,senseval3.d000.s140.t001,professional,senseval3.d000.s140
2427,senseval3.d000.s141.t000,nut,senseval3.d000.s141
2446,senseval3.d000.s148.t000,accident,senseval3.d000.s148
2451,senseval3.d000.s151.t001,hooked,senseval3.d000.s151
2453,senseval3.d000.s152.t001,burned,senseval3.d000.s152
2454,senseval3.d000.s153.t000,muttered,senseval3.d000.s153
2466,senseval3.d000.s157.t001,manage,senseval3.d000.s157
2468,senseval3.d000.s158.t000,waited,senseval3.d000.s158
2483,senseval3.d001.s000.t010,level,senseval3.d001.s000
2494,senseval3.d001.s001.t008,different,senseval3.d001.s001
2516,senseval3.d001.s004.t012,president,senseval3.d001.s004
2519,senseval3.d001.s005.t000,pattern,senseval3.d001.s005
2521,senseval3.d001.s006.t000,accounts,senseval3.d001.s006
2533,senseval3.d001.s008.t000,theory,senseval3.d001.s008
2539,senseval3.d001.s009.t004,political,senseval3.d001.s009
2542,senseval3.d001.s009.t008,believes,senseval3.d001.s009
2543,senseval3.d001.s009.t010,state,senseval3.d001.s009
2552,senseval3.d001.s009.t021,government,senseval3.d001.s009
2562,senseval3.d001.s010.t005,voting,senseval3.d001.s010
2565,senseval3.d001.s010.t008,national,senseval3.d001.s010
2572,senseval3.d001.s010.t018,benefits,senseval3.d001.s010
2574,senseval3.d001.s010.t020,attending,senseval3.d001.s010
2577,senseval3.d001.s010.t024,service,senseval3.d001.s010
2596,senseval3.d001.s012.t009,margin,senseval3.d001.s012
2602,senseval3.d001.s013.t004,benefits,senseval3.d001.s013
2611,senseval3.d001.s014.t001,comes,senseval3.d001.s014
2614,senseval3.d001.s014.t004,making,senseval3.d001.s014
2618,senseval3.d001.s015.t003,margin,senseval3.d001.s015
2631,senseval3.d001.s017.t000,individual,senseval3.d001.s017
2633,senseval3.d001.s017.t002,standing,senseval3.d001.s017
2635,senseval3.d001.s017.t004,taxes,senseval3.d001.s017
2642,senseval3.d001.s019.t000,increased,senseval3.d001.s019
2645,senseval3.d001.s019.t003,pattern,senseval3.d001.s019
2673,senseval3.d001.s020.t015,wins,senseval3.d001.s020
2690,senseval3.d001.s021.t011,office,senseval3.d001.s021
2699,senseval3.d001.s023.t001,recent,senseval3.d001.s023
2704,senseval3.d001.s023.t006,brought,senseval3.d001.s023
2721,senseval3.d001.s025.t003,have,senseval3.d001.s025
2731,senseval3.d001.s026.t002,discouraged,senseval3.d001.s026
2744,senseval3.d001.s027.t004,realize,senseval3.d001.s027
2749,senseval3.d001.s027.t009,hindered,senseval3.d001.s027
2753,senseval3.d001.s028.t001,theory,senseval3.d001.s028
2830,senseval3.d001.s035.t011,leads,senseval3.d001.s035
2833,senseval3.d001.s035.t016,concerns,senseval3.d001.s035
2836,senseval3.d001.s036.t002,assumption,senseval3.d001.s036
2850,senseval3.d001.s036.t017,making,senseval3.d001.s036
2858,senseval3.d001.s037.t002,case,senseval3.d001.s037
2884,senseval3.d001.s040.t006,changed,senseval3.d001.s040
2920,senseval3.d001.s041.t029,progressive,senseval3.d001.s041
2926,senseval3.d001.s042.t002,president,senseval3.d001.s042
2928,senseval3.d001.s042.t005,Republican,senseval3.d001.s042
2932,senseval3.d001.s043.t000,appears,senseval3.d001.s043
2933,senseval3.d001.s043.t001,take,senseval3.d001.s043
2941,senseval3.d001.s044.t001,government,senseval3.d001.s044
2942,senseval3.d001.s044.t002,split,senseval3.d001.s044
2955,senseval3.d001.s045.t011,vote,senseval3.d001.s045
2965,senseval3.d001.s046.t002,state,senseval3.d001.s046
2967,senseval3.d001.s046.t004,levels,senseval3.d001.s046
2992,senseval3.d002.s003.t000,vivid,senseval3.d002.s003
2995,senseval3.d002.s003.t003,outposts,senseval3.d002.s003
3001,senseval3.d002.s005.t001,knocked,senseval3.d002.s005
3003,senseval3.d002.s005.t003,came,senseval3.d002.s005
3015,senseval3.d002.s011.t004,building,senseval3.d002.s011
3040,senseval3.d002.s017.t003,pass,senseval3.d002.s017
3043,senseval3.d002.s018.t002,building,senseval3.d002.s018
3051,senseval3.d002.s021.t001,hit,senseval3.d002.s021
3052,senseval3.d002.s022.t002,wondering,senseval3.d002.s022
3068,senseval3.d002.s028.t000,building,senseval3.d002.s028
3072,senseval3.d002.s029.t001,exploding,senseval3.d002.s029
3073,senseval3.d002.s029.t002,burning,senseval3.d002.s029
3105,senseval3.d002.s046.t003,concrete,senseval3.d002.s046
3109,senseval3.d002.s050.t000,rode,senseval3.d002.s050
3114,senseval3.d002.s051.t002,building,senseval3.d002.s051
3132,senseval3.d002.s057.t000,felt,senseval3.d002.s057
3136,senseval3.d002.s058.t001,knots,senseval3.d002.s058
3154,senseval3.d002.s072.t000,feel,senseval3.d002.s072
3166,senseval3.d002.s080.t002,part,senseval3.d002.s080
3210,senseval3.d002.s091.t007,sound,senseval3.d002.s091
3211,senseval3.d002.s091.t008,lights,senseval3.d002.s091
3216,senseval3.d002.s092.t004,downtown,senseval3.d002.s092
3218,senseval3.d002.s094.t000,Today,senseval3.d002.s094
3267,senseval3.d002.s109.t005,couple,senseval3.d002.s109
3268,senseval3.d002.s109.t006,building,senseval3.d002.s109
3271,senseval3.d002.s110.t000,flimsy,senseval3.d002.s110
3290,senseval3.d002.s116.t003,get,senseval3.d002.s116
3309,senseval3.d002.s121.t000,fine,senseval3.d002.s121
3313,senseval3.d002.s122.t002,crystal,senseval3.d002.s122
3314,senseval3.d002.s123.t000,Books,senseval3.d002.s123
3330,senseval3.d002.s128.t000,amazing,senseval3.d002.s128
3342,senseval3.d002.s136.t003,flight,senseval3.d002.s136
3347,senseval3.d002.s138.t000,quiet,senseval3.d002.s138
3357,semeval2007.d000.s001.t004,found,semeval2007.d000.s001
3375,semeval2007.d000.s010.t001,defying,semeval2007.d000.s010
3384,semeval2007.d000.s015.t000,study,semeval2007.d000.s015
3408,semeval2007.d000.s026.t003,made,semeval2007.d000.s026
3410,semeval2007.d000.s028.t001,chose,semeval2007.d000.s028
3424,semeval2007.d000.s031.t000,homeless,semeval2007.d000.s031
3452,semeval2007.d001.s005.t002,became,semeval2007.d001.s005
3457,semeval2007.d001.s006.t003,discovered,semeval2007.d001.s006
3459,semeval2007.d001.s007.t000,creation,semeval2007.d001.s007
3463,semeval2007.d001.s008.t000,realized,semeval2007.d001.s008
3468,semeval2007.d001.s011.t002,made,semeval2007.d001.s011
3484,semeval2007.d001.s015.t001,use,semeval2007.d001.s015
3487,semeval2007.d001.s016.t000,sought,semeval2007.d001.s016
3492,semeval2007.d001.s018.t000,management,semeval2007.d001.s018
3497,semeval2007.d001.s020.t000,found,semeval2007.d001.s020
3510,semeval2007.d001.s026.t002,became,semeval2007.d001.s026
3512,semeval2007.d001.s027.t000,enters,semeval2007.d001.s027
3517,semeval2007.d001.s028.t003,program,semeval2007.d001.s028
3521,semeval2007.d001.s030.t002,expressing,semeval2007.d001.s030
3547,semeval2007.d001.s036.t011,brokering,semeval2007.d001.s036
3549,semeval2007.d001.s037.t000,have,semeval2007.d001.s037
3552,semeval2007.d001.s038.t001,line,semeval2007.d001.s038
3562,semeval2007.d002.s002.t001,represented,semeval2007.d002.s002
3564,semeval2007.d002.s002.t003,introduce,semeval2007.d002.s002
3568,semeval2007.d002.s003.t004,finding,semeval2007.d002.s003
3576,semeval2007.d002.s005.t000,wins,semeval2007.d002.s005
3577,semeval2007.d002.s005.t001,responses,semeval2007.d002.s005
3578,semeval2007.d002.s006.t000,ballooning,semeval2007.d002.s006
3580,semeval2007.d002.s008.t001,followed,semeval2007.d002.s008
3581,semeval2007.d002.s008.t002,lead,semeval2007.d002.s008
3582,semeval2007.d002.s009.t000,number,semeval2007.d002.s009
3595,semeval2007.d002.s011.t001,denied,semeval2007.d002.s011
3607,semeval2007.d002.s017.t002,balloon,semeval2007.d002.s017
3608,semeval2007.d002.s018.t000,say,semeval2007.d002.s018
3616,semeval2007.d002.s022.t000,talking,semeval2007.d002.s022
3633,semeval2007.d002.s027.t009,hold,semeval2007.d002.s027
3634,semeval2007.d002.s028.t000,followed,semeval2007.d002.s028
3687,semeval2007.d002.s049.t008,pull,semeval2007.d002.s049
3701,semeval2007.d002.s050.t013,rolling,semeval2007.d002.s050
3708,semeval2007.d002.s052.t000,meant,semeval2007.d002.s052
3723,semeval2007.d002.s057.t003,saluting,semeval2007.d002.s057
3760,semeval2013.d000.s008.t000,outlines,semeval2013.d000.s008
3770,semeval2013.d000.s010.t002,boost,semeval2013.d000.s010
3802,semeval2013.d000.s016.t001,world,semeval2013.d000.s016
3829,semeval2013.d000.s021.t001,draft,semeval2013.d000.s021
3856,semeval2013.d000.s025.t000,gathering,semeval2013.d000.s025
3861,semeval2013.d000.s025.t006,draft,semeval2013.d000.s025
3870,semeval2013.d000.s028.t000,heavyweights,semeval2013.d000.s028
3894,semeval2013.d001.s004.t003,start,semeval2013.d001.s004
3932,semeval2013.d002.s001.t001,heading,semeval2013.d002.s001
3945,semeval2013.d002.s004.t000,market,semeval2013.d002.s004
3993,semeval2013.d003.s002.t003,Russia,semeval2013.d003.s002
4003,semeval2013.d003.s003.t002,fields,semeval2013.d003.s003
4024,semeval2013.d003.s009.t001,offer,semeval2013.d003.s009
4047,semeval2013.d003.s012.t002,ministry,semeval2013.d003.s012
4075,semeval2013.d003.s018.t005,ministry,semeval2013.d003.s018
4080,semeval2013.d004.s000.t001,state,semeval2013.d004.s000
4087,semeval2013.d004.s002.t001,support,semeval2013.d004.s002
4089,semeval2013.d004.s002.t003,protection,semeval2013.d004.s002
4095,semeval2013.d004.s003.t003,state,semeval2013.d004.s003
4111,semeval2013.d004.s006.t004,business,semeval2013.d004.s006
4115,semeval2013.d004.s008.t001,height,semeval2013.d004.s008
4127,semeval2013.d004.s010.t006,circles,semeval2013.d004.s010
4129,semeval2013.d004.s012.t000,support,semeval2013.d004.s012
4145,semeval2013.d005.s004.t003,family,semeval2013.d005.s004
4151,semeval2013.d005.s005.t001,court,semeval2013.d005.s005
4156,semeval2013.d005.s006.t000,reporting,semeval2013.d005.s006
4170,semeval2013.d005.s007.t005,rules,semeval2013.d005.s007
4177,semeval2013.d005.s009.t001,State,semeval2013.d005.s009
4188,semeval2013.d005.s011.t004,questions,semeval2013.d005.s011
4215,semeval2013.d005.s015.t003,trials,semeval2013.d005.s015
4247,semeval2013.d005.s022.t000,arguments,semeval2013.d005.s022
4272,semeval2013.d005.s027.t002,claim,semeval2013.d005.s027
4276,semeval2013.d005.s027.t006,court,semeval2013.d005.s027
4282,semeval2013.d005.s030.t000,filing,semeval2013.d005.s030
4304,semeval2013.d006.s003.t007,card,semeval2013.d006.s003
4322,semeval2013.d006.s006.t001,card,semeval2013.d006.s006
4329,semeval2013.d006.s007.t002,sport,semeval2013.d006.s007
4337,semeval2013.d006.s008.t007,nobility,semeval2013.d006.s008
4341,semeval2013.d006.s008.t011,dramatization,semeval2013.d006.s008
4342,semeval2013.d006.s008.t012,history,semeval2013.d006.s008
4387,semeval2013.d006.s018.t001,fact,semeval2013.d006.s018
4403,semeval2013.d006.s019.t009,sanction,semeval2013.d006.s019
4423,semeval2013.d006.s025.t002,expulsions,semeval2013.d006.s025
4429,semeval2013.d006.s026.t002,sport,semeval2013.d006.s026
4443,semeval2013.d007.s002.t004,possibilities,semeval2013.d007.s002
4456,semeval2013.d007.s006.t001,life,semeval2013.d007.s006
4465,semeval2013.d007.s007.t002,Calif.,semeval2013.d007.s007
4471,semeval2013.d007.s009.t002,life,semeval2013.d007.s009
4511,semeval2013.d007.s019.t000,Arsenic,semeval2013.d007.s019
4534,semeval2013.d007.s024.t005,example,semeval2013.d007.s024
4547,semeval2013.d008.s001.t000,Support,semeval2013.d008.s001
4562,semeval2013.d008.s007.t001,mood,semeval2013.d008.s007
4565,semeval2013.d008.s008.t003,democracy,semeval2013.d008.s008
4594,semeval2013.d008.s013.t005,figure,semeval2013.d008.s013
4605,semeval2013.d008.s015.t003,support,semeval2013.d008.s015
4666,semeval2013.d009.s000.t001,law,semeval2013.d009.s000
4711,semeval2013.d009.s009.t000,dinner,semeval2013.d009.s009
4714,semeval2013.d009.s009.t003,hours,semeval2013.d009.s009
4728,semeval2013.d009.s013.t002,rules,semeval2013.d009.s013
4745,semeval2013.d009.s017.t001,ethics,semeval2013.d009.s017
4779,semeval2013.d009.s024.t002,law,semeval2013.d009.s024
4791,semeval2013.d010.s004.t005,games,semeval2013.d010.s004
4792,semeval2013.d010.s005.t000,number,semeval2013.d010.s005
4821,semeval2013.d010.s016.t000,games,semeval2013.d010.s016
4831,semeval2013.d011.s000.t001,burden,semeval2013.d011.s000
4840,semeval2013.d011.s001.t007,numbers,semeval2013.d011.s001
4843,semeval2013.d011.s001.t011,country,semeval2013.d011.s001
4853,semeval2013.d011.s004.t002,Left,semeval2013.d011.s004
4857,semeval2013.d011.s005.t001,tone,semeval2013.d011.s005
4861,semeval2013.d011.s005.t005,workers,semeval2013.d011.s005
4873,semeval2013.d011.s007.t005,Left,semeval2013.d011.s007
4911,semeval2013.d011.s013.t002,employment,semeval2013.d011.s013
4921,semeval2013.d011.s015.t001,reality,semeval2013.d011.s015
4939,semeval2013.d011.s019.t002,increase,semeval2013.d011.s019
4962,semeval2013.d011.s022.t010,average,semeval2013.d011.s022
4969,semeval2013.d012.s000.t000,pound,semeval2013.d012.s000
5015,semeval2013.d012.s012.t000,settlements,semeval2013.d012.s012
5047,semeval2013.d012.s024.t000,claims,semeval2013.d012.s024
5083,semeval2015.d000.s003.t007,Discussion,semeval2015.d000.s003
5153,semeval2015.d000.s014.t008,height,semeval2015.d000.s014
5190,semeval2015.d000.s019.t002,use,semeval2015.d000.s019
5215,semeval2015.d000.s023.t004,blocks,semeval2015.d000.s023
5223,semeval2015.d000.s023.t013,genetic,semeval2015.d000.s023
5226,semeval2015.d000.s024.t000,studied,semeval2015.d000.s024
5246,semeval2015.d000.s028.t006,involving,semeval2015.d000.s028
5251,semeval2015.d000.s028.t012,past,semeval2015.d000.s028
5259,semeval2015.d000.s030.t001,shown,semeval2015.d000.s030
5303,semeval2015.d000.s037.t005,had,semeval2015.d000.s037
5309,semeval2015.d001.s001.t001,capable,semeval2015.d001.s001
5321,semeval2015.d001.s004.t001,oriented,semeval2015.d001.s004
5336,semeval2015.d001.s008.t001,find,semeval2015.d001.s008
5345,semeval2015.d001.s009.t003,best,semeval2015.d001.s009
5353,semeval2015.d001.s009.t011,know,semeval2015.d001.s009
5357,semeval2015.d001.s010.t004,hard,semeval2015.d001.s010
5362,semeval2015.d001.s012.t000,Addition,semeval2015.d001.s012
5371,semeval2015.d001.s016.t002,bounded,semeval2015.d001.s016
5375,semeval2015.d001.s017.t001,specify,semeval2015.d001.s017
5380,semeval2015.d001.s018.t002,function,semeval2015.d001.s018
5423,semeval2015.d001.s030.t004,operator,semeval2015.d001.s030
5437,semeval2015.d001.s034.t001,enter,semeval2015.d001.s034
5443,semeval2015.d001.s035.t001,Window,semeval2015.d001.s035
5445,semeval2015.d001.s038.t000,Executes,semeval2015.d001.s038
5452,semeval2015.d001.s039.t004,resume,semeval2015.d001.s039
5453,semeval2015.d001.s039.t005,previous,semeval2015.d001.s039
5456,semeval2015.d001.s042.t003,fix,semeval2015.d001.s042
5458,semeval2015.d001.s043.t001,Log,semeval2015.d001.s043
5465,semeval2015.d001.s044.t006,publish,semeval2015.d001.s044
5479,semeval2015.d001.s048.t006,function,semeval2015.d001.s048
5492,semeval2015.d001.s051.t000,set,semeval2015.d001.s051
5495,semeval2015.d001.s051.t003,same,semeval2015.d001.s051
5498,semeval2015.d001.s052.t001,use,semeval2015.d001.s052
5504,semeval2015.d002.s000.t003,organising,semeval2015.d002.s000
5506,semeval2015.d002.s000.t005,dealt,semeval2015.d002.s000
5512,semeval2015.d002.s002.t003,reported,semeval2015.d002.s002
5517,semeval2015.d002.s002.t008,planning,semeval2015.d002.s002
5527,semeval2015.d002.s003.t005,played,semeval2015.d002.s003
5535,semeval2015.d002.s004.t006,Affairs,semeval2015.d002.s004
5548,semeval2015.d002.s005.t003,comparative,semeval2015.d002.s005
5583,semeval2015.d002.s008.t001,social,semeval2015.d002.s008
5587,semeval2015.d002.s008.t008,Relations,semeval2015.d002.s008
5599,semeval2015.d002.s009.t004,portfolio,semeval2015.d002.s009
5615,semeval2015.d002.s010.t003,further,semeval2015.d002.s010
5726,semeval2015.d003.s001.t009,reach,semeval2015.d003.s001
5738,semeval2015.d003.s004.t002,score,semeval2015.d003.s004
5740,semeval2015.d003.s004.t004,sides,semeval2015.d003.s004
5743,semeval2015.d003.s005.t001,marked,semeval2015.d003.s005
5745,semeval2015.d003.s005.t003,side,semeval2015.d003.s005
5750,semeval2015.d003.s007.t001,means,semeval2015.d003.s007
5756,semeval2015.d003.s008.t003,vomiting,semeval2015.d003.s008
5779,semeval2015.d003.s012.t000,blocks,semeval2015.d003.s012
5784,semeval2015.d003.s015.t001,shown,semeval2015.d003.s015
5789,semeval2015.d003.s017.t004,injection,semeval2015.d003.s017
5816,semeval2015.d003.s021.t003,administered,semeval2015.d003.s021
5827,semeval2015.d003.s022.t002,gives,semeval2015.d003.s022
5830,semeval2015.d003.s022.t006,animal,semeval2015.d003.s022
5833,semeval2015.d003.s023.t002,particular,semeval2015.d003.s023
