,instance.id,instance.word,sentence.id
617,senseval2.d001.s010.t010,longer,senseval2.d001.s010
640,senseval2.d001.s012.t012,cause,senseval2.d001.s012
675,senseval2.d001.s016.t006,damaged,senseval2.d001.s016
685,senseval2.d001.s017.t001,genetic,senseval2.d001.s017
709,senseval2.d001.s019.t007,chance,senseval2.d001.s019
731,senseval2.d001.s021.t000,isolation,senseval2.d001.s021
746,senseval2.d001.s022.t005,little,senseval2.d001.s022
780,senseval2.d001.s025.t012,opened,senseval2.d001.s025
791,senseval2.d001.s027.t005,basic,senseval2.d001.s027
810,senseval2.d001.s030.t008,impaired,senseval2.d001.s030
889,senseval2.d001.s037.t006,proposed,senseval2.d001.s037
939,senseval2.d001.s043.t008,No.,senseval2.d001.s043
975,senseval2.d001.s048.t008,material,senseval2.d001.s048
985,senseval2.d001.s049.t006,defects,senseval2.d001.s049
990,senseval2.d001.s049.t011,area,senseval2.d001.s049
992,senseval2.d001.s050.t000,finding,senseval2.d001.s050
993,senseval2.d001.s050.t001,medicine,senseval2.d001.s050
1016,senseval2.d001.s055.t003,believed,senseval2.d001.s055
1035,senseval2.d001.s057.t001,turned,senseval2.d001.s057
1071,senseval2.d001.s060.t001,student,senseval2.d001.s060
1077,senseval2.d001.s060.t007,probing,senseval2.d001.s060
1079,senseval2.d001.s060.t009,searching,senseval2.d001.s060
1095,senseval2.d001.s062.t002,picture,senseval2.d001.s062
1129,senseval2.d001.s068.t000,yet,senseval2.d001.s068
1171,senseval2.d001.s073.t005,earlier,senseval2.d001.s073
1220,senseval2.d001.s078.t002,emerging,senseval2.d001.s078
1267,senseval2.d001.s083.t000,reports,senseval2.d001.s083
1271,senseval2.d001.s083.t005,missing,senseval2.d001.s083
1312,senseval2.d001.s088.t001,reported,senseval2.d001.s088
1347,senseval2.d001.s091.t006,reverse,senseval2.d001.s091
1456,senseval2.d002.s014.t003,adolescent,senseval2.d002.s014
1524,senseval2.d002.s024.t007,teaching,senseval2.d002.s024
1525,senseval2.d002.s025.t000,best,senseval2.d002.s025
1536,senseval2.d002.s028.t001,proceeded,senseval2.d002.s028
1567,senseval2.d002.s034.t011,more,senseval2.d002.s034
1572,senseval2.d002.s035.t004,mind,senseval2.d002.s035
1675,senseval2.d002.s057.t004,larger,senseval2.d002.s057
1702,senseval2.d002.s059.t009,worse,senseval2.d002.s059
1703,senseval2.d002.s060.t000,reason,senseval2.d002.s060
1716,senseval2.d002.s061.t006,smaller,senseval2.d002.s061
1741,senseval2.d002.s063.t017,declined,senseval2.d002.s063
1770,senseval2.d002.s068.t000,notion,senseval2.d002.s068
1780,senseval2.d002.s069.t006,realize,senseval2.d002.s069
1843,senseval2.d002.s077.t005,best,senseval2.d002.s077
1858,senseval2.d002.s079.t005,higher,senseval2.d002.s079
1880,senseval3.d000.s002.t006,coughing,senseval3.d000.s002
1891,senseval3.d000.s005.t001,rocker,senseval3.d000.s005
1898,senseval3.d000.s006.t005,cold,senseval3.d000.s006
1911,senseval3.d000.s011.t003,drinking,senseval3.d000.s011
1916,senseval3.d000.s012.t003,thought,senseval3.d000.s012
1928,senseval3.d000.s013.t005,hit,senseval3.d000.s013
1932,senseval3.d000.s014.t003,thinking,senseval3.d000.s014
1961,senseval3.d000.s021.t000,given,senseval3.d000.s021
2020,senseval3.d000.s032.t001,weak,senseval3.d000.s032
2022,senseval3.d000.s033.t000,think,senseval3.d000.s033
2023,senseval3.d000.s035.t000,faint,senseval3.d000.s035
2073,senseval3.d000.s058.t002,look,senseval3.d000.s058
2081,senseval3.d000.s063.t000,smiled,senseval3.d000.s063
2097,senseval3.d000.s066.t008,see,senseval3.d000.s066
2107,senseval3.d000.s067.t006,little,senseval3.d000.s067
2143,senseval3.d000.s076.t000,Coming,senseval3.d000.s076
2144,senseval3.d000.s076.t001,home,senseval3.d000.s076
2169,senseval3.d000.s082.t001,witnessed,senseval3.d000.s082
2248,senseval3.d000.s099.t006,talkative,senseval3.d000.s099
2262,senseval3.d000.s103.t002,moment,senseval3.d000.s103
2285,senseval3.d000.s109.t001,shrinking,senseval3.d000.s109
2288,senseval3.d000.s109.t006,dark,senseval3.d000.s109
2296,senseval3.d000.s110.t007,crossing,senseval3.d000.s110
2297,senseval3.d000.s111.t000,saddled,senseval3.d000.s111
2331,senseval3.d000.s119.t004,talk,senseval3.d000.s119
2361,senseval3.d000.s128.t002,pay,senseval3.d000.s128
2377,senseval3.d000.s138.t001,thought,senseval3.d000.s138
2393,senseval3.d000.s144.t000,offense,senseval3.d000.s144
2394,senseval3.d000.s144.t001,intended,senseval3.d000.s144
2398,senseval3.d000.s146.t001,suspect,senseval3.d000.s146
2410,senseval3.d000.s152.t001,burned,senseval3.d000.s152
2416,senseval3.d000.s155.t002,time,senseval3.d000.s155
2422,senseval3.d000.s157.t000,think,senseval3.d000.s157
2423,senseval3.d000.s157.t001,manage,senseval3.d000.s157
2425,senseval3.d000.s158.t000,waited,senseval3.d000.s158
2459,senseval3.d001.s003.t003,favor,senseval3.d001.s003
2478,senseval3.d001.s006.t000,accounts,senseval3.d001.s006
2499,senseval3.d001.s009.t008,believes,senseval3.d001.s009
2507,senseval3.d001.s009.t017,Democratic,senseval3.d001.s009
2519,senseval3.d001.s010.t005,voting,senseval3.d001.s010
2521,senseval3.d001.s010.t007,dealing,senseval3.d001.s010
2531,senseval3.d001.s010.t020,attending,senseval3.d001.s010
2569,senseval3.d001.s014.t002,national,senseval3.d001.s014
2571,senseval3.d001.s014.t004,making,senseval3.d001.s014
2590,senseval3.d001.s017.t002,standing,senseval3.d001.s017
2592,senseval3.d001.s017.t004,taxes,senseval3.d001.s017
2653,senseval3.d001.s022.t006,immune,senseval3.d001.s022
2661,senseval3.d001.s023.t006,brought,senseval3.d001.s023
2663,senseval3.d001.s023.t008,revolution,senseval3.d001.s023
2677,senseval3.d001.s025.t002,indicates,senseval3.d001.s025
2678,senseval3.d001.s025.t003,have,senseval3.d001.s025
2686,senseval3.d001.s026.t000,Potential,senseval3.d001.s026
2706,senseval3.d001.s027.t009,hindered,senseval3.d001.s027
2722,senseval3.d001.s029.t008,translate,senseval3.d001.s029
2807,senseval3.d001.s036.t017,making,senseval3.d001.s036
2830,senseval3.d001.s039.t013,national,senseval3.d001.s039
2841,senseval3.d001.s040.t006,changed,senseval3.d001.s040
2876,senseval3.d001.s041.t027,burden,senseval3.d001.s041
2899,senseval3.d001.s044.t002,split,senseval3.d001.s044
2920,senseval3.d001.s046.t000,sum,senseval3.d001.s046
2960,senseval3.d002.s005.t001,knocked,senseval3.d002.s005
2962,senseval3.d002.s005.t003,came,senseval3.d002.s005
2974,senseval3.d002.s011.t004,building,senseval3.d002.s011
2977,senseval3.d002.s011.t008,OK,senseval3.d002.s011
2998,senseval3.d002.s018.t002,building,senseval3.d002.s018
3027,senseval3.d002.s027.t001,fine,senseval3.d002.s027
3033,senseval3.d002.s031.t001,fine,senseval3.d002.s031
3046,senseval3.d002.s040.t006,hit,senseval3.d002.s040
3049,senseval3.d002.s041.t003,waving,senseval3.d002.s041
3053,senseval3.d002.s044.t000,ft.,senseval3.d002.s044
3066,senseval3.d002.s051.t002,building,senseval3.d002.s051
3098,senseval3.d002.s066.t000,Building,senseval3.d002.s066
3099,senseval3.d002.s066.t001,corner,senseval3.d002.s066
3118,senseval3.d002.s080.t002,part,senseval3.d002.s080
3156,senseval3.d002.s088.t005,confusion,senseval3.d002.s088
3206,senseval3.d002.s100.t002,flying,senseval3.d002.s100
3229,senseval3.d002.s102.t001,frightened,senseval3.d002.s102
3244,senseval3.d002.s109.t005,couple,senseval3.d002.s109
3245,senseval3.d002.s109.t006,building,senseval3.d002.s109
3267,senseval3.d002.s116.t003,get,senseval3.d002.s116
3288,senseval3.d002.s123.t001,tapes,senseval3.d002.s123
3292,senseval3.d002.s124.t002,structure,senseval3.d002.s124
3304,senseval3.d002.s128.t001,second,senseval3.d002.s128
3305,senseval3.d002.s128.t002,change,senseval3.d002.s128
3308,senseval3.d002.s131.t002,waiting,senseval3.d002.s131
3329,senseval3.d002.s141.t000,agreed,senseval3.d002.s141
3330,semeval2007.d000.s000.t000,referred,semeval2007.d000.s000
3335,semeval2007.d000.s001.t002,discovered,semeval2007.d000.s001
3343,semeval2007.d000.s006.t000,note,semeval2007.d000.s006
3355,semeval2007.d000.s009.t007,shelter,semeval2007.d000.s009
3404,semeval2007.d000.s028.t006,support,semeval2007.d000.s028
3423,semeval2007.d000.s032.t003,put,semeval2007.d000.s032
3434,semeval2007.d001.s003.t002,believe,semeval2007.d001.s003
3448,semeval2007.d001.s006.t000,started,semeval2007.d001.s006
3452,semeval2007.d001.s006.t004,program,semeval2007.d001.s006
3464,semeval2007.d001.s011.t000,located,semeval2007.d001.s011
3491,semeval2007.d001.s019.t001,equity,semeval2007.d001.s019
3513,semeval2007.d001.s028.t004,scandal,semeval2007.d001.s028
3535,semeval2007.d001.s036.t003,wealth,semeval2007.d001.s036
3542,semeval2007.d001.s036.t011,brokering,semeval2007.d001.s036
3572,semeval2007.d002.s005.t001,responses,semeval2007.d002.s005
3574,semeval2007.d002.s008.t000,seems,semeval2007.d002.s008
3598,semeval2007.d002.s017.t000,tell,semeval2007.d002.s017
3600,semeval2007.d002.s017.t002,balloon,semeval2007.d002.s017
3610,semeval2007.d002.s025.t000,referred,semeval2007.d002.s025
3651,semeval2007.d002.s036.t007,ride,semeval2007.d002.s036
3665,semeval2007.d002.s042.t000,yelled,semeval2007.d002.s042
3676,semeval2007.d002.s046.t001,rest,semeval2007.d002.s046
3681,semeval2007.d002.s049.t000,drove,semeval2007.d002.s049
3686,semeval2007.d002.s049.t007,hitch,semeval2007.d002.s049
3687,semeval2007.d002.s049.t008,pull,semeval2007.d002.s049
3701,semeval2007.d002.s050.t013,rolling,semeval2007.d002.s050
3707,semeval2007.d002.s051.t003,driving,semeval2007.d002.s051
3722,semeval2007.d002.s057.t002,rearing,semeval2007.d002.s057
3769,semeval2013.d000.s007.t003,climate,semeval2013.d000.s007
3772,semeval2013.d000.s008.t000,outlines,semeval2013.d000.s008
3773,semeval2013.d000.s008.t001,deal,semeval2013.d000.s008
3782,semeval2013.d000.s010.t002,boost,semeval2013.d000.s010
3792,semeval2013.d000.s011.t002,talks,semeval2013.d000.s011
3821,semeval2013.d000.s017.t002,planet,semeval2013.d000.s017
3862,semeval2013.d000.s024.t006,claims,semeval2013.d000.s024
3864,semeval2013.d000.s025.t000,gathering,semeval2013.d000.s025
3887,semeval2013.d001.s001.t007,top,semeval2013.d001.s001
3902,semeval2013.d001.s004.t003,start,semeval2013.d001.s004
3908,semeval2013.d001.s006.t001,end,semeval2013.d001.s006
3922,semeval2013.d001.s010.t001,return,semeval2013.d001.s010
3953,semeval2013.d002.s002.t002,points,semeval2013.d002.s002
3957,semeval2013.d002.s003.t000,points,semeval2013.d002.s003
3993,semeval2013.d002.s010.t002,ground,semeval2013.d002.s010
4043,semeval2013.d003.s009.t001,offer,semeval2013.d003.s009
4075,semeval2013.d003.s015.t000,bid,semeval2013.d003.s015
4109,semeval2013.d004.s002.t004,fund,semeval2013.d004.s002
4110,semeval2013.d004.s002.t005,amount,semeval2013.d004.s002
4246,semeval2013.d005.s023.t000,challenge,semeval2013.d005.s023
4266,semeval2013.d005.s027.t002,claim,semeval2013.d005.s027
4269,semeval2013.d005.s027.t005,view,semeval2013.d005.s027
4281,semeval2013.d005.s030.t000,filing,semeval2013.d005.s030
4301,semeval2013.d006.s003.t007,card,semeval2013.d006.s003
4346,semeval2013.d006.s009.t006,fraud,semeval2013.d006.s009
4364,semeval2013.d006.s013.t004,violation,semeval2013.d006.s013
4365,semeval2013.d006.s013.t005,rules,semeval2013.d006.s013
4366,semeval2013.d006.s013.t006,sanction,semeval2013.d006.s013
4371,semeval2013.d006.s015.t000,question,semeval2013.d006.s015
4378,semeval2013.d006.s016.t003,game,semeval2013.d006.s016
4437,semeval2013.d006.s026.t001,principles,semeval2013.d006.s026
4444,semeval2013.d007.s001.t001,bacteria,semeval2013.d007.s001
4447,semeval2013.d007.s001.t005,forms,semeval2013.d007.s001
4449,semeval2013.d007.s002.t001,bacteria,semeval2013.d007.s002
4465,semeval2013.d007.s006.t001,life,semeval2013.d007.s006
4473,semeval2013.d007.s007.t001,bacteria,semeval2013.d007.s007
4474,semeval2013.d007.s007.t002,Calif.,semeval2013.d007.s007
4489,semeval2013.d007.s011.t004,speculation,semeval2013.d007.s011
4492,semeval2013.d007.s011.t007,discovery,semeval2013.d007.s011
4527,semeval2013.d007.s022.t001,bacteria,semeval2013.d007.s022
4532,semeval2013.d007.s023.t003,possibility,semeval2013.d007.s023
4540,semeval2013.d007.s024.t005,example,semeval2013.d007.s024
4563,semeval2013.d008.s005.t001,changes,semeval2013.d008.s005
4572,semeval2013.d008.s008.t001,stability,semeval2013.d008.s008
4606,semeval2013.d008.s014.t000,confidence,semeval2013.d008.s014
4642,semeval2013.d008.s022.t008,country,semeval2013.d008.s022
4649,semeval2013.d008.s024.t001,support,semeval2013.d008.s024
4681,semeval2013.d009.s001.t003,challenge,semeval2013.d009.s001
4692,semeval2013.d009.s002.t005,review,semeval2013.d009.s002
4721,semeval2013.d009.s007.t002,law,semeval2013.d009.s007
4783,semeval2013.d010.s001.t002,games,semeval2013.d010.s001
4786,semeval2013.d010.s002.t003,games,semeval2013.d010.s002
4808,semeval2013.d010.s007.t000,experience,semeval2013.d010.s007
4818,semeval2013.d010.s009.t005,game,semeval2013.d010.s009
4837,semeval2013.d010.s016.t000,games,semeval2013.d010.s016
4853,semeval2013.d011.s001.t002,aspects,semeval2013.d011.s001
4870,semeval2013.d011.s004.t002,Left,semeval2013.d011.s004
4874,semeval2013.d011.s007.t001,invasion,semeval2013.d011.s007
4878,semeval2013.d011.s007.t005,Left,semeval2013.d011.s007
4879,semeval2013.d011.s007.t006,Right,semeval2013.d011.s007
4911,semeval2013.d011.s012.t015,employment,semeval2013.d011.s012
4995,semeval2013.d012.s002.t003,giant,semeval2013.d012.s002
4996,semeval2013.d012.s002.t004,past,semeval2013.d012.s002
5027,semeval2013.d012.s011.t001,losses,semeval2013.d012.s011
5049,semeval2013.d012.s019.t003,claims,semeval2013.d012.s019
5132,semeval2015.d000.s009.t014,parts,semeval2015.d000.s009
5138,semeval2015.d000.s009.t022,advanced,semeval2015.d000.s009
5183,semeval2015.d000.s016.t008,injections,semeval2015.d000.s016
5233,semeval2015.d000.s023.t007,involved,semeval2015.d000.s023
5250,semeval2015.d000.s025.t009,received,semeval2015.d000.s025
5265,semeval2015.d000.s027.t011,advanced,semeval2015.d000.s027
5268,semeval2015.d000.s027.t014,received,semeval2015.d000.s027
5382,semeval2015.d001.s009.t003,best,semeval2015.d001.s009
5407,semeval2015.d001.s016.t001,specify,semeval2015.d001.s016
5408,semeval2015.d001.s016.t002,bounded,semeval2015.d001.s016
5424,semeval2015.d001.s021.t000,condition,semeval2015.d001.s021
5461,semeval2015.d001.s035.t001,Window,semeval2015.d001.s035
5472,semeval2015.d001.s041.t000,Saves,semeval2015.d001.s041
5487,semeval2015.d001.s044.t005,print,semeval2015.d001.s044
5514,semeval2015.d001.s051.t000,set,semeval2015.d001.s051
5529,semeval2015.d002.s000.t006,critical,semeval2015.d002.s000
5555,semeval2015.d002.s002.t008,planning,semeval2015.d002.s002
5573,semeval2015.d002.s004.t006,Affairs,semeval2015.d002.s004
5586,semeval2015.d002.s005.t003,comparative,semeval2015.d002.s005
5616,semeval2015.d002.s007.t004,industry,semeval2015.d002.s007
5621,semeval2015.d002.s008.t001,social,semeval2015.d002.s008
5625,semeval2015.d002.s008.t008,Relations,semeval2015.d002.s008
5653,semeval2015.d002.s010.t003,further,semeval2015.d002.s010
5699,semeval2015.d002.s016.t001,social,semeval2015.d002.s016
5737,semeval2015.d002.s021.t001,states,semeval2015.d002.s021
5738,semeval2015.d002.s021.t002,covered,semeval2015.d002.s021
5762,semeval2015.d003.s003.t006,injection,semeval2015.d003.s003
5769,semeval2015.d003.s005.t000,tablet,semeval2015.d003.s005
5783,semeval2015.d003.s008.t003,vomiting,semeval2015.d003.s008
5792,semeval2015.d003.s009.t002,measures,semeval2015.d003.s009
5803,semeval2015.d003.s010.t000,purposes,semeval2015.d003.s010
5855,semeval2015.d003.s020.t000,risk,semeval2015.d003.s020
